po_id,sku_code,qty,unit_cost
PO-000000856,NQ-CLR-MUT-006-S-IVR,242,16800
PO-000000857,NQ-TOP-001-L-NVY,952,18720
PO-000000858,NQ-CLR-COOL-005-M-CRM,242,16800
PO-000000859,NQ-TOP-003-M-WHT,318,18720
PO-000000860,NQ-TOP-003-M-NVY,318,18720
PO-000000861,NQ-TOP-003-M-BLK,318,18720
PO-000000862,NQ-PNT-001-S-KHK,811,23520
PO-000000863,NQ-TOP-003-4XL-NVY,318,18720
PO-000000864,NQ-CLR-COOL-002-L-CRM,725,16800
PO-000000865,NQ-TOP-001-L-LYL,952,18720
PO-000000866,NQ-CLR-WRM-001-L-IVR,725,16800
PO-000000867,NQ-TOP-003-L-WHT,318,18720
PO-000000868,NQ-TOP-001-L-SKB,952,18720
PO-000000869,NQ-TOP-002-M-GRY,318,18720
PO-000000870,NQ-CLR-COOL-002-L-IVR,725,16800
PO-000000871,NQ-CLR-WRM-004-S-CRM,242,16800
PO-000000872,NQ-CLR-WRM-004-L-IVR,242,16800
PO-000000873,NQ-CLR-WRM-001-M-IVR,725,16800
PO-000000874,NQ-CLR-COOL-002-M-IVR,725,16800
PO-000000875,NQ-TOP-001-L-WHT,952,18720
PO-000000876,NQ-TOP-001-M-LYL,952,18720
PO-000000877,NQ-TOP-001-M-WHT,952,18720
PO-000000878,NQ-TOP-003-XL-NVY,318,18720
PO-000000879,NQ-TOP-002-M-NVY,318,18720
PO-000000880,NQ-CLR-MUT-003-L-ASH,725,16800
PO-000000881,NQ-PNT-003-XL-BEG,271,23520
PO-000000882,NQ-CLR-MUT-006-L-ASH,242,16800
PO-000000883,NQ-TOP-001-M-SKB,952,18720
PO-000000884,NQ-TOP-001-M-ORC,952,18720
PO-000000885,NQ-CLR-MUT-006-S-CRM,242,16800
PO-000000886,NQ-CLR-MUT-006-L-CRM,242,16800
PO-000000887,NQ-TOP-004-M-BLK,96,18720
PO-000000888,NQ-TOP-001-L-ORC,952,18720
PO-000000889,NQ-CLR-COOL-002-L-ASH,725,16800
PO-000000890,NQ-TOP-001-M-GRY,952,18720
PO-000000891,NQ-PNT-003-L-BEG,271,23520
PO-000000892,NQ-PNT-003-S-BLK,271,23520
PO-000000893,NQ-TOP-002-M-WHT,318,18720
PO-000000894,NQ-CLR-MUT-003-L-CRM,725,16800
PO-000000895,NQ-TOP-001-M-NVY,952,18720
PO-000000896,NQ-TOP-005-M-BLK,96,18720
PO-000000897,NQ-TOP-001-XL-WHT,952,18720
PO-000000898,NQ-CLR-MUT-006-L-IVR,242,16800
PO-000000899,NQ-TOP-004-4XL-BLK,98,18720
PO-000000900,NQ-TOP-003-L-NVY,318,18720
PO-000000901,NQ-TOP-005-L-WHT,96,18720
PO-000000902,NQ-TOP-003-L-GRY,318,18720
PO-000000903,NQ-PNT-003-S-BEG,271,23520
PO-000000904,NQ-PNT-001-S-GRY,811,23520
PO-000000905,NQ-CLR-COOL-005-L-CRM,242,16800
PO-000000906,NQ-PNT-004-M-BEG,81,23520
PO-000000907,NQ-PNT-004-S-GRY,81,23520
PO-000000908,NQ-PNT-004-XL-BEG,81,23520
PO-000000909,NQ-TOP-002-XL-NVY,318,18720
PO-000000910,NQ-PNT-002-S-BEG,271,23520
PO-000000911,NQ-PNT-001-L-BEG,811,23520
PO-000000912,NQ-TOP-004-M-GRY,96,18720
PO-000000913,NQ-TOP-001-XL-BLK,952,18720
PO-000000914,NQ-PNT-003-XL-BLK,271,23520
PO-000000915,NQ-TOP-003-XL-GRY,318,18720
PO-000000916,NQ-CLR-MUT-003-L-IVR,725,16800
PO-000000917,NQ-TOP-003-L-BLK,318,18720
PO-000000918,NQ-PNT-001-S-BEG,811,23520
PO-000000919,NQ-TOP-001-XL-ORC,952,18720
PO-000000920,NQ-TOP-001-L-GRY,952,18720
PO-000000921,NQ-PNT-003-S-GRY,271,23520
PO-000000922,NQ-PNT-001-M-BEG,811,23520
PO-000000923,NQ-TOP-003-XL-BLK,318,18720
PO-000000924,NQ-CLR-MUT-003-M-ASH,725,16800
PO-000000925,NQ-TOP-001-XL-SKB,952,18720
PO-000000926,NQ-TOP-003-4XL-WHT,318,18720
PO-000000927,NQ-CLR-WRM-004-M-IVR,242,16800
PO-000000928,NQ-CLR-WRM-001-S-ASH,725,16800
PO-000000929,NQ-TOP-001-XL-LYL,952,18720
PO-000000930,NQ-CLR-MUT-003-S-IVR,725,16800
PO-000000931,NQ-CLR-COOL-005-S-ASH,242,16800
PO-000000932,NQ-CLR-COOL-005-S-CRM,242,16800
PO-000000933,NQ-CLR-WRM-001-M-CRM,725,16800
PO-000000934,NQ-CLR-WRM-001-M-ASH,725,16800
PO-000000935,NQ-CLR-COOL-005-M-ASH,242,16800
PO-000000936,NQ-TOP-005-S-BLK,96,18720
PO-000000937,NQ-CLR-MUT-003-M-IVR,725,16800
PO-000000938,NQ-CLR-COOL-002-S-ASH,725,16800
PO-000000939,NQ-CLR-MUT-003-S-ASH,725,16800
PO-000000940,NQ-TOP-005-S-GRY,96,18720
PO-000000941,NQ-TOP-005-L-GRY,96,18720
PO-000000942,NQ-CLR-COOL-002-M-CRM,725,16800
PO-000000943,NQ-TOP-004-XL-GRY,96,18720
PO-000000944,NQ-CLR-WRM-001-S-CRM,725,16800
PO-000000945,NQ-PNT-002-M-BLK,271,23520
PO-000000946,NQ-TOP-001-XL-GRY,952,18720
PO-000000947,NQ-TOP-003-S-NVY,318,18720
PO-000000948,NQ-CLR-COOL-002-S-CRM,725,16800
PO-000000949,NQ-TOP-004-XL-BLK,96,18720
PO-000000950,NQ-TOP-003-S-WHT,318,18720
PO-000000951,NQ-CLR-COOL-002-M-ASH,725,16800
PO-000000952,NQ-TOP-002-XL-GRY,318,18720
PO-000000953,NQ-CLR-WRM-001-S-IVR,725,16800
PO-000000954,NQ-CLR-MUT-006-M-ASH,242,16800
PO-000000955,NQ-TOP-003-S-BLK,318,18720
PO-000000956,NQ-CLR-WRM-004-S-IVR,242,16800
PO-000000957,NQ-TOP-002-XL-BLK,318,18720
PO-000000958,NQ-CLR-MUT-006-S-ASH,242,16800
PO-000000959,NQ-CLR-MUT-003-M-CRM,725,16800
PO-000000960,NQ-CLR-WRM-004-S-ASH,242,16800
PO-000000961,NQ-TOP-003-XL-WHT,318,18720
PO-000000962,NQ-TOP-004-L-GRY,96,18720
PO-000000963,NQ-CLR-COOL-005-S-IVR,242,16800
PO-000000964,NQ-CLR-MUT-006-M-CRM,242,16800
PO-000000965,NQ-CLR-COOL-002-S-IVR,725,16800
PO-000000966,NQ-TOP-005-M-WHT,96,18720
PO-000000967,NQ-CLR-MUT-003-S-CRM,725,16800
PO-000000968,NQ-TOP-005-S-NVY,96,18720
PO-000000969,NQ-TOP-003-S-GRY,318,18720
PO-000000970,NQ-TOP-005-XL-GRY,96,18720
PO-000000971,NQ-TOP-001-S-SKB,952,18720
PO-000000972,NQ-PNT-004-L-BLK,81,23520
PO-000000973,NQ-PNT-004-M-GRY,81,23520
PO-000000974,NQ-TOP-005-L-BLK,96,18720
PO-000000975,NQ-PNT-001-M-BLK,811,23520
PO-000000976,NQ-TOP-002-S-WHT,318,18720
PO-000000977,NQ-TOP-001-XL-NVY,952,18720
PO-000000978,NQ-OUT-003-M-NVY,110,42720
PO-000000979,NQ-CLR-WRM-004-M-CRM,242,16800
PO-000000980,NQ-TOP-002-XL-WHT,318,18720
PO-000000981,NQ-PNT-003-L-BLK,271,23520
PO-000000982,NQ-PNT-003-M-BLK,271,23520
PO-000000983,NQ-TOP-005-XL-BLK,96,18720
PO-000000984,NQ-PNT-002-L-BEG,271,23520
PO-000000985,NQ-PNT-002-S-BLK,271,23520
PO-000000986,NQ-PNT-003-L-GRY,271,23520
PO-000000987,NQ-PNT-002-M-GRY,271,23520
PO-000000988,NQ-PNT-004-L-GRY,81,23520
PO-000000989,NQ-TOP-004-S-BLK,96,18720
PO-000000990,NQ-PNT-002-2XL-BEG,271,23520
PO-000000991,NQ-PNT-001-L-KHK,811,23520
PO-000000992,NQ-PNT-001-M-KHK,811,23520
PO-000000993,NQ-PNT-001-M-NVY,811,23520
PO-000000994,NQ-PNT-001-L-BLK,811,23520
PO-000000995,NQ-TOP-002-S-BLK,318,18720
PO-000000996,NQ-TOP-002-S-GRY,318,18720
PO-000000997,NQ-PNT-001-L-GRY,811,23520
PO-000000998,NQ-OUT-002-M-NVY,365,42720
PO-000000999,NQ-PNT-002-L-GRY,271,23520
PO-000001000,NQ-TOP-001-S-WHT,952,18720
PO-000001001,NQ-TOP-004-S-GRY,96,18720
PO-000001002,NQ-PNT-002-XL-BLK,271,23520
PO-000001003,NQ-OUT-003-S-GRY,110,42720
PO-000001004,NQ-PNT-003-2XL-BEG,271,23520
PO-000001005,NQ-TOP-001-S-BLK,952,18720
PO-000001006,NQ-OUT-001-M-BLK,1096,42720
PO-000001007,NQ-TOP-005-M-GRY,96,18720
PO-000001008,NQ-OUT-003-S-BEG,110,42720
PO-000001009,NQ-PNT-002-XL-GRY,271,23520
PO-000001010,NQ-TOP-001-S-ORC,952,18720
PO-000001011,NQ-TOP-004-L-WHT,96,18720
PO-000001012,NQ-PNT-001-2XL-NVY,811,23520
PO-000001013,NQ-OUT-002-M-GRY,365,42720
PO-000001014,NQ-TOP-002-S-NVY,318,18720
PO-000001015,NQ-OUT-002-S-BEG,365,42720
PO-000001016,NQ-OUT-002-M-BEG,365,42720
PO-000001017,NQ-OUT-001-M-GRY,1096,42720
PO-000001018,NQ-TOP-004-L-BLK,96,18720
PO-000001019,NQ-OUT-002-S-BLK,365,42720
PO-000001020,NQ-OUT-003-S-NVY,110,42720
PO-000001021,NQ-PNT-002-2XL-GRY,271,23520
PO-000001022,NQ-PNT-002-M-BEG,271,23520
PO-000001023,NQ-OUT-002-S-GRY,365,42720
PO-000001024,NQ-OUT-001-S-BLK,1096,42720
PO-000001025,NQ-OUT-002-M-BLK,365,42720
PO-000001026,NQ-OUT-003-M-BEG,110,42720
PO-000001027,NQ-OUT-001-S-NVY,1096,42720
PO-000001028,NQ-OUT-003-S-BLK,110,42720
PO-000001029,NQ-OUT-002-S-NVY,365,42720
PO-000001030,NQ-OUT-001-M-NVY,1096,42720
PO-000001031,NQ-PNT-001-M-GRY,811,23520
PO-000001032,NQ-OUT-001-M-BEG,1096,42720
PO-000001033,NQ-OUT-003-M-GRY,110,42720
PO-000001034,NQ-OUT-001-S-BEG,1096,42720
PO-000001035,NQ-PNT-001-L-NVY,811,23520
PO-000001036,NQ-PNT-001-2XL-BEG,811,23520
PO-000001037,NQ-OUT-003-M-BLK,110,42720
PO-000001038,NQ-PNT-004-XL-GRY,81,23520
PO-000001039,NQ-TOP-001-S-GRY,952,18720
PO-000001040,NQ-OUT-001-S-GRY,1096,42720
PO-000001041,NQ-TOP-005-M-NVY,96,18720
PO-000001042,NQ-TOP-002-L-BLK,318,18720
PO-000001043,NQ-TOP-005-L-NVY,96,18720
PO-000001044,NQ-PNT-004-L-BEG,81,23520
PO-000001045,NQ-TOP-004-M-NVY,96,18720
PO-000001046,NQ-PNT-003-XL-GRY,271,23520
PO-000001047,NQ-TOP-004-S-NVY,96,18720
PO-000001048,NQ-PNT-001-XL-GRY,811,23520
PO-000001049,NQ-TOP-001-L-BLK,952,18720
PO-000001050,NQ-PNT-003-2XL-BLK,271,23520
PO-000001051,NQ-TOP-004-L-NVY,96,18720
PO-000001052,NQ-PNT-002-XL-BEG,271,23520
PO-000001053,NQ-TOP-001-S-LYL,952,18720
PO-000001054,NQ-TOP-002-L-WHT,318,18720
PO-000001055,NQ-PNT-001-XL-NVY,811,23520
PO-000001056,NQ-PNT-001-XL-BEG,811,23520
PO-000001057,NQ-PNT-001-XL-BLK,811,23520
PO-000001058,NQ-PNT-001-XL-KHK,811,23520
PO-000001059,NQ-TOP-004-M-WHT,96,18720
PO-000001060,NQ-TOP-005-XL-WHT,96,18720
PO-000001061,NQ-TOP-005-S-WHT,96,18720
PO-000001062,NQ-OUT-001-L-NVY,1096,42720
PO-000001063,NQ-OUT-002-L-GRY,365,42720
PO-000001064,NQ-TOP-001-S-NVY,952,18720
PO-000001065,NQ-TOP-004-2XL-NVY,96,18720
PO-000001066,NQ-OUT-001-L-GRY,1096,42720
PO-000001067,NQ-TOP-004-XL-NVY,96,18720
PO-000001068,NQ-OUT-003-L-GRY,110,42720
PO-000001069,NQ-TOP-001-2XL-SKB,952,18720
PO-000001070,NQ-CLR-COOL-005-M-IVR,242,16800
PO-000001071,NQ-OUT-001-L-BEG,1096,42720
PO-000001072,NQ-OUT-002-L-NVY,365,42720
PO-000001073,NQ-CLR-MUT-006-M-IVR,242,16800
PO-000001074,NQ-CLR-COOL-005-L-IVR,242,16800
PO-000001075,NQ-OUT-002-L-BEG,365,42720
PO-000001076,NQ-CLR-WRM-004-M-ASH,242,16800
PO-000001077,NQ-CLR-COOL-005-M-CRM,242,16800
PO-000001078,NQ-CLR-WRM-001-M-IVR,725,16800
PO-000001079,NQ-CLR-MUT-006-S-IVR,242,16800
PO-000001080,NQ-CLR-WRM-004-L-ASH,242,16800
PO-000001081,NQ-CLR-COOL-002-M-IVR,725,16800
PO-000001082,NQ-CLR-WRM-001-L-CRM,725,16800
PO-000001083,NQ-CLR-WRM-001-L-ASH,725,16800
PO-000001084,NQ-OUT-001-L-BLK,1096,42720
PO-000001085,NQ-TOP-003-2XL-WHT,318,18720
PO-000001086,NQ-PNT-002-L-BLK,271,23520
PO-000001087,NQ-CLR-MUT-006-S-CRM,242,16800
PO-000001088,NQ-CLR-WRM-004-S-CRM,242,16800
PO-000001089,NQ-CLR-WRM-004-L-CRM,242,16800
PO-000001090,NQ-CLR-COOL-005-L-ASH,242,16800
PO-000001091,NQ-PNT-003-M-GRY,271,23520
PO-000001092,NQ-PNT-003-M-BEG,271,23520
PO-000001093,NQ-OUT-003-L-BLK,110,42720
PO-000001094,NQ-CLR-MUT-003-L-ASH,725,16800
PO-000001095,NQ-CLR-COOL-002-L-CRM,725,16800
PO-000001096,NQ-PNT-004-M-BLK,81,23520
PO-000001097,NQ-CLR-WRM-004-M-IVR,242,16800
PO-000001098,NQ-CLR-MUT-003-M-ASH,725,16800
PO-000001099,NQ-TOP-003-2XL-BLK,318,18720
PO-000001100,NQ-CLR-COOL-002-L-IVR,725,16800
PO-000001101,NQ-CLR-WRM-004-L-IVR,242,16800
PO-000001102,NQ-CLR-MUT-003-L-CRM,725,16800
PO-000001103,NQ-CLR-WRM-001-L-IVR,725,16800
PO-000001104,NQ-OUT-003-L-NVY,110,42720
PO-000001105,NQ-TOP-001-2XL-LYL,952,18720
PO-000001106,NQ-CLR-MUT-006-L-CRM,242,16800
PO-000001107,NQ-CLR-WRM-001-S-ASH,725,16800
PO-000001108,NQ-CLR-MUT-006-L-ASH,242,16800
PO-000001109,NQ-OUT-002-L-BLK,365,42720
PO-000001110,NQ-TOP-005-XL-NVY,96,18720
PO-000001111,NQ-TOP-001-2XL-BLK,952,18720
PO-000001112,NQ-TOP-004-S-WHT,96,18720
PO-000001113,NQ-CLR-COOL-005-S-ASH,242,16800
PO-000001114,NQ-TOP-002-2XL-NVY,318,18720
PO-000001115,NQ-TOP-001-2XL-WHT,952,18720
PO-000001116,NQ-CLR-COOL-005-M-ASH,242,16800
PO-000001117,NQ-CLR-WRM-001-M-ASH,725,16800
PO-000001118,NQ-CLR-MUT-003-L-IVR,725,16800
PO-000001119,NQ-TOP-001-2XL-ORC,952,18720
PO-000001120,NQ-CLR-COOL-002-L-ASH,725,16800
PO-000001121,NQ-PNT-003-L-BEG,271,23520
PO-000001122,NQ-TOP-001-2XL-NVY,952,18720
PO-000001123,NQ-CLR-MUT-006-L-IVR,242,16800
PO-000001124,NQ-CLR-WRM-001-M-CRM,725,16800
PO-000001125,NQ-CLR-MUT-003-M-IVR,725,16800
PO-000001126,NQ-CLR-MUT-003-S-ASH,725,16800
PO-000001127,NQ-CLR-COOL-005-S-CRM,242,16800
PO-000001128,NQ-CLR-MUT-003-S-IVR,725,16800
PO-000001129,NQ-CLR-COOL-002-S-CRM,725,16800
PO-000001130,NQ-CLR-COOL-002-S-ASH,725,16800
PO-000001131,NQ-PNT-004-M-BEG,81,23520
PO-000001132,NQ-CLR-COOL-002-M-CRM,725,16800
PO-000001133,NQ-CLR-COOL-002-M-ASH,725,16800
PO-000001134,NQ-CLR-MUT-006-M-ASH,242,16800
PO-000001135,NQ-TOP-002-2XL-WHT,318,18720
PO-000001136,NQ-CLR-MUT-006-M-CRM,242,16800
PO-000001137,NQ-CLR-WRM-001-S-CRM,725,16800
PO-000001138,NQ-CLR-COOL-005-L-CRM,242,16800
PO-000001139,NQ-CLR-WRM-001-S-IVR,725,16800
PO-000001140,NQ-CLR-COOL-005-S-IVR,242,16800
PO-000001141,NQ-CLR-MUT-003-M-CRM,725,16800
PO-000001142,NQ-TOP-004-M-BLK,96,18720
PO-000001143,NQ-CLR-WRM-004-S-IVR,242,16800
PO-000001144,NQ-CLR-COOL-002-S-IVR,725,16800
PO-000001145,NQ-TOP-002-2XL-GRY,318,18720
PO-000001146,NQ-CLR-WRM-004-S-ASH,242,16800
PO-000001147,NQ-CLR-MUT-006-S-ASH,242,16800
PO-000001148,NQ-OUT-003-L-BEG,110,42720
PO-000001149,NQ-TOP-004-2XL-WHT,96,18720
PO-000001150,NQ-CLR-MUT-003-S-CRM,725,16800
PO-000001151,NQ-TOP-001-2XL-GRY,952,18720
PO-000001152,NQ-TOP-003-2XL-NVY,318,18720
PO-000001153,NQ-TOP-003-2XL-GRY,318,18720
PO-000001154,NQ-TOP-002-2XL-BLK,318,18720
PO-000001155,NQ-TOP-003-M-BLK,318,18720
PO-000001156,NQ-TOP-004-XL-WHT,96,18720
PO-000001157,NQ-TOP-002-M-BLK,318,18720
PO-000001158,NQ-TOP-003-M-GRY,318,18720
PO-000001159,NQ-TOP-005-M-BLK,96,18720
PO-000001160,NQ-PNT-001-L-BEG,811,23520
PO-000001161,NQ-CLR-WRM-004-M-CRM,242,16800
PO-000001162,NQ-PNT-001-2XL-KHK,811,23520
PO-000001163,NQ-TOP-001-M-GRY,952,18720
PO-000001164,NQ-TOP-002-L-NVY,318,18720
PO-000001165,NQ-PNT-001-M-BEG,811,23520
PO-000001166,NQ-TOP-005-2XL-NVY,96,18720
PO-000001167,NQ-TOP-002-M-WHT,318,18720
PO-000001168,NQ-TOP-001-L-WHT,952,18720
PO-000001169,NQ-TOP-001-L-LYL,1128,18720
PO-000001170,NQ-TOP-001-M-NVY,1098,18720
PO-000001171,NQ-TOP-001-L-SKB,1115,18720
PO-000001172,NQ-OUT-003-M-NVY,123,42720
PO-000001173,NQ-TOP-002-L-GRY,373,18720
PO-000001174,NQ-TOP-001-M-LYL,1127,18720
PO-000001175,NQ-TOP-001-L-ORC,1114,18720
PO-000001176,NQ-TOP-003-M-NVY,368,18720
PO-000001177,NQ-TOP-001-L-NVY,1121,18720
PO-000001178,NQ-TOP-001-M-BLK,1136,18720
PO-000001179,NQ-TOP-001-M-SKB,1106,18720
PO-000001180,NQ-TOP-001-L-GRY,1087,18720
PO-000001181,NQ-TOP-002-M-GRY,384,18720
PO-000001182,NQ-PNT-001-2XL-BLK,912,23520
PO-000001183,NQ-TOP-003-L-GRY,376,18720
PO-000001184,NQ-TOP-003-L-BLK,374,18720
PO-000001185,NQ-PNT-003-M-BLK,316,23520
PO-000001186,NQ-TOP-001-M-ORC,1098,18720
PO-000001187,NQ-TOP-001-M-WHT,1139,18720
PO-000001188,NQ-PNT-004-L-BLK,96,23520
PO-000001189,NQ-TOP-002-M-NVY,359,18720
PO-000001190,NQ-PNT-001-2XL-GRY,942,23520
PO-000001191,NQ-PNT-004-2XL-GRY,94,23520
PO-000001192,NQ-PNT-004-XL-BLK,95,23520
PO-000001193,NQ-PNT-002-2XL-BLK,330,23520
PO-000001194,NQ-PNT-002-M-BLK,304,23520
PO-000001195,NQ-TOP-003-L-NVY,357,18720
PO-000001196,NQ-PNT-003-L-BLK,304,23520
PO-000001197,NQ-TOP-004-M-GRY,116,18720
PO-000001198,NQ-PNT-004-2XL-BLK,97,23520
PO-000001199,NQ-TOP-005-2XL-WHT,112,18720
PO-000001200,NQ-TOP-003-M-WHT,357,18720
PO-000001201,NQ-PNT-001-M-BLK,912,23520
PO-000001202,NQ-PNT-003-2XL-GRY,304,23520
PO-000001203,NQ-PNT-002-M-GRY,304,23520
PO-000001204,NQ-OUT-001-M-BLK,1232,42720
PO-000001205,NQ-OUT-002-M-NVY,410,42720
PO-000001206,NQ-OUT-002-S-BEG,410,42720
PO-000001207,NQ-PNT-004-M-GRY,91,23520
PO-000001208,NQ-OUT-002-M-GRY,410,42720
PO-000001209,NQ-TOP-003-L-WHT,357,18720
PO-000001210,NQ-OUT-001-M-GRY,1232,42720
PO-000001211,NQ-OUT-003-S-GRY,123,42720
PO-000001212,NQ-TOP-005-M-WHT,107,18720
PO-000001213,NQ-OUT-002-M-BEG,410,42720
PO-000001214,NQ-OUT-003-S-BEG,123,42720
PO-000001215,NQ-PNT-002-L-BEG,304,23520
PO-000001216,NQ-OUT-002-S-BLK,410,42720
PO-000001217,NQ-OUT-003-S-NVY,123,42720
PO-000001218,NQ-OUT-001-M-NVY,1232,42720
PO-000001219,NQ-OUT-003-S-BLK,123,42720
PO-000001220,NQ-PNT-001-L-KHK,912,23520
PO-000001221,NQ-PNT-003-L-GRY,304,23520
PO-000001222,NQ-PNT-001-M-NVY,912,23520
PO-000001223,NQ-OUT-003-M-GRY,123,42720
PO-000001224,NQ-TOP-005-L-WHT,107,18720
PO-000001225,NQ-PNT-002-S-GRY,304,23520
PO-000001226,NQ-PNT-001-L-BLK,912,23520
PO-000001227,NQ-OUT-002-M-BLK,410,42720
PO-000001228,NQ-OUT-003-M-BLK,123,42720
PO-000001229,NQ-PNT-001-L-GRY,912,23520
PO-000001230,NQ-TOP-004-L-GRY,107,18720
PO-000001231,NQ-OUT-001-M-BEG,1232,42720
PO-000001232,NQ-OUT-001-S-GRY,1232,42720
PO-000001233,NQ-OUT-002-S-NVY,410,42720
PO-000001234,NQ-OUT-001-S-NVY,1232,42720
PO-000001235,NQ-OUT-001-S-BEG,1232,42720
PO-000001236,NQ-OUT-001-S-BLK,1232,42720
PO-000001237,NQ-OUT-002-S-GRY,410,42720
PO-000001238,NQ-PNT-001-M-KHK,912,23520
PO-000001239,NQ-OUT-003-M-BEG,123,42720
PO-000001240,NQ-PNT-002-L-GRY,304,23520
PO-000001241,NQ-TOP-005-L-GRY,107,18720
PO-000001242,NQ-TOP-004-L-WHT,107,18720
PO-000001243,NQ-PNT-004-2XL-BEG,91,23520
PO-000001244,NQ-TOP-004-L-BLK,107,18720
PO-000001245,NQ-TOP-005-M-GRY,107,18720
PO-000001246,NQ-PNT-004-L-GRY,91,23520
PO-000001247,NQ-PNT-002-M-BEG,304,23520
PO-000001248,NQ-PNT-001-M-GRY,912,23520
PO-000001249,NQ-TOP-005-L-BLK,107,18720
PO-000001250,NQ-PNT-001-L-NVY,912,23520
PO-000001251,NQ-PNT-003-XL-BEG,304,23520
PO-000001252,NQ-TOP-004-2XL-BLK,107,18720
PO-000001253,NQ-PNT-001-S-KHK,912,23520
PO-000001254,NQ-TOP-005-2XL-GRY,107,18720
PO-000001255,NQ-TOP-002-L-BLK,357,18720
PO-000001256,NQ-PNT-004-S-BLK,91,23520
PO-000001257,NQ-PNT-004-S-GRY,91,23520
PO-000001258,NQ-TOP-004-XL-GRY,107,18720
PO-000001259,NQ-PNT-003-XL-BLK,304,23520
PO-000001260,NQ-TOP-005-S-GRY,107,18720
PO-000001261,NQ-PNT-004-XL-BEG,91,23520
PO-000001262,NQ-TOP-003-XL-NVY,357,18720
PO-000001263,NQ-PNT-001-S-BLK,912,23520
PO-000001264,NQ-TOP-005-XL-GRY,107,18720
PO-000001265,NQ-TOP-003-XL-BLK,357,18720
PO-000001266,NQ-PNT-001-S-NVY,912,23520
PO-000001267,NQ-TOP-001-XL-ORC,1071,18720
PO-000001268,NQ-PNT-003-S-BEG,304,23520
PO-000001269,NQ-TOP-001-XL-BLK,1071,18720
PO-000001270,NQ-TOP-005-M-NVY,107,18720
PO-000001271,NQ-PNT-004-L-BEG,91,23520
PO-000001272,NQ-TOP-003-XL-GRY,357,18720
PO-000001273,NQ-PNT-003-S-BLK,304,23520
PO-000001274,NQ-CLR-COOL-005-M-IVR,272,16800
PO-000001275,NQ-TOP-001-L-BLK,1071,18720
PO-000001276,NQ-CLR-MUT-006-M-IVR,272,16800
PO-000001277,NQ-TOP-004-M-WHT,107,18720
PO-000001278,NQ-TOP-005-L-NVY,107,18720
PO-000001279,NQ-TOP-001-XL-WHT,1071,18720
PO-000001280,NQ-TOP-005-2XL-BLK,107,18720
PO-000001281,NQ-TOP-001-XL-LYL,1071,18720
PO-000001282,NQ-PNT-001-S-GRY,912,23520
PO-000001283,NQ-CLR-COOL-005-L-IVR,272,16800
PO-000001284,NQ-CLR-COOL-005-M-CRM,272,16800
PO-000001285,NQ-CLR-WRM-001-M-IVR,815,16800
PO-000001286,NQ-CLR-WRM-004-M-ASH,272,16800
PO-000001287,NQ-PNT-004-S-BEG,91,23520
PO-000001288,NQ-TOP-001-XL-GRY,1071,18720
PO-000001289,NQ-CLR-COOL-002-M-IVR,815,16800
PO-000001290,NQ-TOP-004-L-NVY,107,18720
PO-000001291,NQ-CLR-MUT-006-S-IVR,272,16800
PO-000001292,NQ-TOP-002-L-WHT,357,18720
PO-000001293,NQ-CLR-WRM-004-S-CRM,272,16800
PO-000001294,NQ-TOP-002-XL-NVY,357,18720
PO-000001295,NQ-TOP-004-XL-BLK,107,18720
PO-000001296,NQ-TOP-001-XL-SKB,1071,18720
PO-000001297,NQ-CLR-WRM-001-L-ASH,815,16800
PO-000001298,NQ-CLR-WRM-004-L-ASH,272,16800
PO-000001299,NQ-CLR-WRM-001-L-CRM,815,16800
PO-000001300,NQ-TOP-002-XL-WHT,357,18720
PO-000001301,NQ-CLR-WRM-004-L-CRM,272,16800
PO-000001302,NQ-CLR-COOL-005-L-ASH,272,16800
PO-000001303,NQ-CLR-MUT-006-S-CRM,272,16800
PO-000001304,NQ-PNT-003-3XL-GRY,304,23520
PO-000001305,NQ-CLR-MUT-003-L-ASH,815,16800
PO-000001306,NQ-PNT-003-S-GRY,304,23520
PO-000001307,NQ-CLR-WRM-004-M-IVR,272,16800
PO-000001308,NQ-TOP-003-S-GRY,357,18720
PO-000001309,NQ-TOP-004-M-NVY,107,18720
PO-000001310,NQ-CLR-COOL-002-L-CRM,815,16800
PO-000001311,NQ-CLR-MUT-003-M-ASH,815,16800
PO-000001312,NQ-PNT-004-3XL-GRY,91,23520
PO-000001313,NQ-PNT-001-3XL-NVY,912,23520
PO-000001314,NQ-CLR-MUT-006-L-ASH,272,16800
PO-000001315,NQ-CLR-COOL-005-S-ASH,272,16800
PO-000001316,NQ-PNT-001-3XL-GRY,912,23520
PO-000001317,NQ-TOP-005-XL-BLK,107,18720
PO-000001318,NQ-TOP-002-XL-GRY,357,18720
PO-000001319,NQ-CLR-MUT-003-L-CRM,815,16800
PO-000001320,NQ-PNT-004-M-BLK,91,23520
PO-000001321,NQ-CLR-COOL-002-L-IVR,815,16800
PO-000001322,NQ-CLR-WRM-001-S-ASH,815,16800
PO-000001323,NQ-CLR-WRM-001-M-ASH,815,16800
PO-000001324,NQ-CLR-MUT-006-L-CRM,272,16800
PO-000001325,NQ-PNT-001-S-BEG,912,23520
PO-000001326,NQ-CLR-WRM-001-L-IVR,815,16800
PO-000001327,NQ-CLR-COOL-005-M-ASH,272,16800
PO-000001328,NQ-PNT-004-3XL-BEG,91,23520
PO-000001329,NQ-CLR-MUT-006-L-IVR,272,16800
