customer_id,persona_segment,signup_channel,signup_date
CUST-000294601,Primary(18-24),ZIGZAG,2025-09-20
CUST-000295461,Primary(18-24),ZIGZAG,2025-09-20
CUST-000296025,Primary(18-24),ZIGZAG,2025-09-21
CUST-000296094,Primary(18-24),ZIGZAG,2025-09-21
CUST-000296430,Primary(18-24),ZIGZAG,2025-09-21
CUST-000296788,Primary(18-24),ZIGZAG,2025-09-21
CUST-000297139,Primary(18-24),ZIGZAG,2025-09-22
CUST-000297220,Primary(18-24),ZIGZAG,2025-09-22
CUST-000297849,Primary(18-24),ZIGZAG,2025-09-22
CUST-000297876,Primary(18-24),ZIGZAG,2025-09-22
CUST-000298054,Secondary(25-28),ZIGZAG,2025-09-23
CUST-000298077,Secondary(25-28),ZIGZAG,2025-09-23
CUST-000299056,Primary(18-24),ZIGZAG,2025-09-24
CUST-000299320,Primary(18-24),ZIGZAG,2025-09-24
CUST-000300251,Primary(18-24),ZIGZAG,2025-09-25
CUST-000300530,Secondary(25-28),ZIGZAG,2025-09-26
CUST-000301347,Primary(18-24),ZIGZAG,2025-09-27
CUST-000301381,Secondary(25-28),ZIGZAG,2025-09-27
CUST-000301841,Secondary(25-28),ZIGZAG,2025-09-27
CUST-000302121,Primary(18-24),ZIGZAG,2025-09-27
CUST-000302212,Secondary(25-28),ZIGZAG,2025-09-27
CUST-000302271,Primary(18-24),ZIGZAG,2025-09-27
CUST-000302315,Secondary(25-28),ZIGZAG,2025-09-27
CUST-000303137,Primary(18-24),ZIGZAG,2025-09-28
CUST-000303363,Primary(18-24),ZIGZAG,2025-09-28
CUST-000304463,Secondary(25-28),ZIGZAG,2025-09-30
CUST-000304566,Primary(18-24),ZIGZAG,2025-09-30
CUST-000305073,Primary(18-24),ZIGZAG,2025-09-30
CUST-000305553,Primary(18-24),ZIGZAG,2025-10-01
CUST-000307112,Primary(18-24),ZIGZAG,2025-10-03
CUST-000307201,Primary(18-24),ZIGZAG,2025-10-03
CUST-000307278,Primary(18-24),ZIGZAG,2025-10-03
CUST-000307342,Primary(18-24),ZIGZAG,2025-10-03
CUST-000307410,Primary(18-24),ZIGZAG,2025-10-03
CUST-000307501,Primary(18-24),ZIGZAG,2025-10-03
CUST-000308371,Secondary(25-28),ZIGZAG,2025-10-04
CUST-000308874,Primary(18-24),ZIGZAG,2025-10-04
CUST-000308881,Primary(18-24),ZIGZAG,2025-10-04
CUST-000309136,Primary(18-24),ZIGZAG,2025-10-05
CUST-000309600,Secondary(25-28),ZIGZAG,2025-10-05
CUST-000309662,Primary(18-24),ZIGZAG,2025-10-05
CUST-000310561,Primary(18-24),ZIGZAG,2025-10-06
CUST-000311539,Primary(18-24),ZIGZAG,2025-10-07
CUST-000311567,Secondary(25-28),ZIGZAG,2025-10-07
CUST-000311730,Primary(18-24),ZIGZAG,2025-10-08
CUST-000311810,Primary(18-24),ZIGZAG,2025-10-08
CUST-000311846,Primary(18-24),ZIGZAG,2025-10-08
CUST-000311928,Primary(18-24),ZIGZAG,2025-10-08
CUST-000312013,Primary(18-24),ZIGZAG,2025-10-08
CUST-000312165,Secondary(25-28),ZIGZAG,2025-10-08
CUST-000312375,Secondary(25-28),ZIGZAG,2025-10-08
CUST-000312402,Secondary(25-28),ZIGZAG,2025-10-08
CUST-000312414,Primary(18-24),ZIGZAG,2025-10-08
CUST-000312729,Primary(18-24),ZIGZAG,2025-10-09
CUST-000312845,Secondary(25-28),ZIGZAG,2025-10-09
CUST-000313212,Primary(18-24),ZIGZAG,2025-10-09
CUST-000314061,Primary(18-24),ZIGZAG,2025-10-10
CUST-000314067,Primary(18-24),ZIGZAG,2025-10-10
CUST-000315715,Primary(18-24),ZIGZAG,2025-10-12
CUST-000316391,Secondary(25-28),ZIGZAG,2025-10-12
CUST-000316479,Secondary(25-28),ZIGZAG,2025-10-12
CUST-000316684,Primary(18-24),ZIGZAG,2025-10-12
CUST-000317284,Primary(18-24),ZIGZAG,2025-10-13
CUST-000318007,Primary(18-24),ZIGZAG,2025-10-14
CUST-000318195,Primary(18-24),ZIGZAG,2025-10-14
CUST-000319133,Primary(18-24),ZIGZAG,2025-10-15
CUST-000319441,Primary(18-24),ZIGZAG,2025-10-16
CUST-000319460,Secondary(25-28),ZIGZAG,2025-10-16
CUST-000319774,Primary(18-24),ZIGZAG,2025-10-16
CUST-000320313,Secondary(25-28),ZIGZAG,2025-10-17
CUST-000320317,Primary(18-24),ZIGZAG,2025-10-17
CUST-000320591,Primary(18-24),ZIGZAG,2025-10-17
CUST-000320684,Primary(18-24),ZIGZAG,2025-10-17
CUST-000320688,Primary(18-24),ZIGZAG,2025-10-17
CUST-000321083,Primary(18-24),ZIGZAG,2025-10-18
CUST-000321491,Secondary(25-28),ZIGZAG,2025-10-18
CUST-000321568,Primary(18-24),ZIGZAG,2025-10-18
CUST-000321858,Secondary(25-28),ZIGZAG,2025-10-18
CUST-000322426,Secondary(25-28),ZIGZAG,2025-10-19
CUST-000322548,Secondary(25-28),ZIGZAG,2025-10-19
CUST-000322851,Primary(18-24),ZIGZAG,2025-10-19
CUST-000322944,Secondary(25-28),ZIGZAG,2025-10-19
CUST-000323510,Primary(18-24),ZIGZAG,2025-10-20
CUST-000324069,Primary(18-24),ZIGZAG,2025-10-21
CUST-000324258,Primary(18-24),ZIGZAG,2025-10-21
CUST-000324797,Primary(18-24),ZIGZAG,2025-10-21
CUST-000325146,Primary(18-24),ZIGZAG,2025-10-22
CUST-000325252,Secondary(25-28),ZIGZAG,2025-10-22
CUST-000325390,Primary(18-24),ZIGZAG,2025-10-22
CUST-000325408,Secondary(25-28),ZIGZAG,2025-10-22
CUST-000325784,Secondary(25-28),ZIGZAG,2025-10-23
CUST-000326933,Secondary(25-28),ZIGZAG,2025-10-24
CUST-000327863,Primary(18-24),ZIGZAG,2025-10-25
CUST-000328300,Primary(18-24),ZIGZAG,2025-10-25
CUST-000328329,Primary(18-24),ZIGZAG,2025-10-25
CUST-000328830,Primary(18-24),ZIGZAG,2025-10-26
CUST-000328947,Secondary(25-28),ZIGZAG,2025-10-26
CUST-000329199,Primary(18-24),ZIGZAG,2025-10-26
CUST-000330257,Secondary(25-28),ZIGZAG,2025-10-27
CUST-000330282,Primary(18-24),ZIGZAG,2025-10-27
CUST-000330566,Secondary(25-28),ZIGZAG,2025-10-27
CUST-000330650,Secondary(25-28),ZIGZAG,2025-10-28
CUST-000330758,Secondary(25-28),ZIGZAG,2025-10-28
CUST-000330921,Secondary(25-28),ZIGZAG,2025-10-28
CUST-000332363,Secondary(25-28),ZIGZAG,2025-10-30
CUST-000332654,Secondary(25-28),ZIGZAG,2025-10-30
CUST-000333102,Primary(18-24),ZIGZAG,2025-10-31
CUST-000333139,Primary(18-24),ZIGZAG,2025-10-31
CUST-000333515,Primary(18-24),ZIGZAG,2025-10-31
CUST-000333643,Primary(18-24),ZIGZAG,2025-10-31
CUST-000334721,Primary(18-24),ZIGZAG,2025-11-01
CUST-000334774,Primary(18-24),ZIGZAG,2025-11-01
CUST-000336150,Primary(18-24),ZIGZAG,2025-11-02
CUST-000336519,Primary(18-24),ZIGZAG,2025-11-03
CUST-000336656,Primary(18-24),ZIGZAG,2025-11-03
CUST-000337184,Secondary(25-28),ZIGZAG,2025-11-04
CUST-000338212,Primary(18-24),ZIGZAG,2025-11-05
CUST-000338238,Primary(18-24),ZIGZAG,2025-11-05
CUST-000338706,Secondary(25-28),ZIGZAG,2025-11-05
CUST-000339907,Primary(18-24),ZIGZAG,2025-11-07
CUST-000340365,Secondary(25-28),ZIGZAG,2025-11-07
CUST-000340412,Primary(18-24),ZIGZAG,2025-11-07
CUST-000340869,Primary(18-24),ZIGZAG,2025-11-08
CUST-000341580,Primary(18-24),ZIGZAG,2025-11-08
CUST-000341981,Primary(18-24),ZIGZAG,2025-11-09
CUST-000342141,Primary(18-24),ZIGZAG,2025-11-09
CUST-000342473,Primary(18-24),ZIGZAG,2025-11-09
CUST-000342620,Primary(18-24),ZIGZAG,2025-11-09
CUST-000342816,Primary(18-24),ZIGZAG,2025-11-09
CUST-000343470,Secondary(25-28),ZIGZAG,2025-11-10
CUST-000343638,Primary(18-24),ZIGZAG,2025-11-10
CUST-000344046,Secondary(25-28),ZIGZAG,2025-11-11
CUST-000344118,Primary(18-24),ZIGZAG,2025-11-11
CUST-000345396,Primary(18-24),ZIGZAG,2025-11-12
CUST-000345753,Primary(18-24),ZIGZAG,2025-11-13
CUST-000346610,Secondary(25-28),ZIGZAG,2025-11-14
CUST-000347076,Primary(18-24),ZIGZAG,2025-11-14
CUST-000348238,Primary(18-24),ZIGZAG,2025-11-15
CUST-000349612,Primary(18-24),ZIGZAG,2025-11-17
CUST-000350486,Primary(18-24),ZIGZAG,2025-11-18
CUST-000350489,Primary(18-24),ZIGZAG,2025-11-18
CUST-000350529,Secondary(25-28),ZIGZAG,2025-11-18
CUST-000350679,Secondary(25-28),ZIGZAG,2025-11-18
CUST-000351170,Primary(18-24),ZIGZAG,2025-11-19
CUST-000351218,Primary(18-24),ZIGZAG,2025-11-19
CUST-000351383,Secondary(25-28),ZIGZAG,2025-11-19
CUST-000351580,Secondary(25-28),ZIGZAG,2025-11-19
CUST-000352097,Primary(18-24),ZIGZAG,2025-11-20
CUST-000352538,Primary(18-24),ZIGZAG,2025-11-20
CUST-000352573,Secondary(25-28),ZIGZAG,2025-11-20
CUST-000352722,Primary(18-24),ZIGZAG,2025-11-20
CUST-000353731,Primary(18-24),ZIGZAG,2025-11-20
CUST-000354685,Primary(18-24),ZIGZAG,2025-11-21
CUST-000355128,Primary(18-24),ZIGZAG,2025-11-21
CUST-000355568,Secondary(25-28),ZIGZAG,2025-11-21
CUST-000355576,Primary(18-24),ZIGZAG,2025-11-21
CUST-000356330,Primary(18-24),ZIGZAG,2025-11-21
CUST-000356428,Primary(18-24),ZIGZAG,2025-11-21
CUST-000356634,Primary(18-24),ZIGZAG,2025-11-21
CUST-000356979,Secondary(25-28),ZIGZAG,2025-11-21
CUST-000358116,Primary(18-24),ZIGZAG,2025-11-22
CUST-000358249,Secondary(25-28),ZIGZAG,2025-11-22
CUST-000358860,Primary(18-24),ZIGZAG,2025-11-22
CUST-000359485,Secondary(25-28),ZIGZAG,2025-11-22
CUST-000359551,Primary(18-24),ZIGZAG,2025-11-22
CUST-000359931,Secondary(25-28),ZIGZAG,2025-11-22
CUST-000360694,Primary(18-24),ZIGZAG,2025-11-23
CUST-000360889,Primary(18-24),ZIGZAG,2025-11-23
CUST-000361021,Primary(18-24),ZIGZAG,2025-11-23
CUST-000361426,Primary(18-24),ZIGZAG,2025-11-23
CUST-000361818,Secondary(25-28),ZIGZAG,2025-11-23
CUST-000362061,Primary(18-24),ZIGZAG,2025-11-23
CUST-000362904,Secondary(25-28),ZIGZAG,2025-11-23
CUST-000364837,Primary(18-24),ZIGZAG,2025-11-24
CUST-000364965,Secondary(25-28),ZIGZAG,2025-11-24
CUST-000365905,Secondary(25-28),ZIGZAG,2025-11-24
CUST-000365967,Primary(18-24),ZIGZAG,2025-11-24
CUST-000366040,Secondary(25-28),ZIGZAG,2025-11-24
CUST-000366172,Primary(18-24),ZIGZAG,2025-11-24
CUST-000366732,Primary(18-24),ZIGZAG,2025-11-25
CUST-000367024,Primary(18-24),ZIGZAG,2025-11-25
CUST-000367054,Primary(18-24),ZIGZAG,2025-11-25
CUST-000367420,Primary(18-24),ZIGZAG,2025-11-25
CUST-000368381,Primary(18-24),ZIGZAG,2025-11-25
CUST-000369073,Secondary(25-28),ZIGZAG,2025-11-25
CUST-000369209,Secondary(25-28),ZIGZAG,2025-11-25
CUST-000369532,Primary(18-24),ZIGZAG,2025-11-26
CUST-000369838,Secondary(25-28),ZIGZAG,2025-11-26
CUST-000369984,Primary(18-24),ZIGZAG,2025-11-26
CUST-000372099,Primary(18-24),ZIGZAG,2025-11-27
CUST-000372815,Secondary(25-28),ZIGZAG,2025-11-27
CUST-000373035,Primary(18-24),ZIGZAG,2025-11-27
CUST-000373153,Primary(18-24),ZIGZAG,2025-11-27
CUST-000373242,Secondary(25-28),ZIGZAG,2025-11-27
CUST-000373449,Primary(18-24),ZIGZAG,2025-11-27
CUST-000373510,Primary(18-24),ZIGZAG,2025-11-27
CUST-000373638,Primary(18-24),ZIGZAG,2025-11-27
CUST-000373642,Primary(18-24),ZIGZAG,2025-11-27
CUST-000373703,Primary(18-24),ZIGZAG,2025-11-27
CUST-000374482,Secondary(25-28),ZIGZAG,2025-11-28
CUST-000374785,Secondary(25-28),ZIGZAG,2025-11-28
CUST-000374792,Primary(18-24),ZIGZAG,2025-11-28
CUST-000374931,Primary(18-24),ZIGZAG,2025-11-28
CUST-000374950,Primary(18-24),ZIGZAG,2025-11-28
CUST-000376119,Primary(18-24),ZIGZAG,2025-11-28
CUST-000376658,Secondary(25-28),ZIGZAG,2025-11-28
CUST-000377091,Secondary(25-28),ZIGZAG,2025-11-29
CUST-000377749,Secondary(25-28),ZIGZAG,2025-11-29
CUST-000378283,Primary(18-24),ZIGZAG,2025-11-29
CUST-000378556,Primary(18-24),ZIGZAG,2025-11-29
CUST-000378964,Primary(18-24),ZIGZAG,2025-11-29
CUST-000379475,Primary(18-24),ZIGZAG,2025-11-29
CUST-000379862,Primary(18-24),ZIGZAG,2025-11-29
CUST-000380448,Primary(18-24),ZIGZAG,2025-11-30
CUST-000380544,Primary(18-24),ZIGZAG,2025-11-30
CUST-000380729,Primary(18-24),ZIGZAG,2025-11-30
CUST-000380962,Primary(18-24),ZIGZAG,2025-11-30
CUST-000381421,Secondary(25-28),ZIGZAG,2025-11-30
CUST-000382360,Primary(18-24),ZIGZAG,2025-11-30
CUST-000382538,Primary(18-24),ZIGZAG,2025-11-30
CUST-000382811,Secondary(25-28),ZIGZAG,2025-11-30
CUST-000382864,Secondary(25-28),ZIGZAG,2025-11-30
CUST-000383053,Secondary(25-28),ZIGZAG,2025-11-30
CUST-000384022,Primary(18-24),ZIGZAG,2025-11-30
CUST-000384136,Secondary(25-28),ZIGZAG,2025-12-01
CUST-000384394,Primary(18-24),ZIGZAG,2025-12-01
CUST-000385008,Secondary(25-28),ZIGZAG,2025-12-02
CUST-000385172,Primary(18-24),ZIGZAG,2025-12-02
CUST-000385184,Primary(18-24),ZIGZAG,2025-12-02
CUST-000385248,Secondary(25-28),ZIGZAG,2025-12-02
CUST-000385674,Primary(18-24),ZIGZAG,2025-12-02
CUST-000385849,Primary(18-24),ZIGZAG,2025-12-03
CUST-000386180,Primary(18-24),ZIGZAG,2025-12-03
CUST-000386287,Primary(18-24),ZIGZAG,2025-12-03
CUST-000386647,Primary(18-24),ZIGZAG,2025-12-04
CUST-000386916,Primary(18-24),ZIGZAG,2025-12-04
CUST-000386944,Primary(18-24),ZIGZAG,2025-12-04
CUST-000388351,Primary(18-24),ZIGZAG,2025-12-06
CUST-000390495,Primary(18-24),ZIGZAG,2025-12-07
CUST-000391612,Secondary(25-28),ZIGZAG,2025-12-09
CUST-000392429,Secondary(25-28),ZIGZAG,2025-12-10
CUST-000393030,Primary(18-24),ZIGZAG,2025-12-10
CUST-000393982,Primary(18-24),ZIGZAG,2025-12-11
CUST-000395690,Primary(18-24),ZIGZAG,2025-12-13
CUST-000398836,Secondary(25-28),ZIGZAG,2025-12-15
CUST-000399026,Primary(18-24),ZIGZAG,2025-12-16
CUST-000399098,Secondary(25-28),ZIGZAG,2025-12-16
CUST-000399148,Primary(18-24),ZIGZAG,2025-12-16
CUST-000399479,Primary(18-24),ZIGZAG,2025-12-16
CUST-000400376,Primary(18-24),ZIGZAG,2025-12-16
CUST-000401332,Secondary(25-28),ZIGZAG,2025-12-17
CUST-000401497,Secondary(25-28),ZIGZAG,2025-12-17
CUST-000401564,Secondary(25-28),ZIGZAG,2025-12-17
CUST-000401890,Primary(18-24),ZIGZAG,2025-12-17
CUST-000404417,Primary(18-24),ZIGZAG,2025-12-19
CUST-000405461,Primary(18-24),ZIGZAG,2025-12-19
CUST-000405719,Primary(18-24),ZIGZAG,2025-12-20
CUST-000405839,Primary(18-24),ZIGZAG,2025-12-20
CUST-000405970,Primary(18-24),ZIGZAG,2025-12-20
CUST-000407427,Primary(18-24),ZIGZAG,2025-12-20
CUST-000407723,Primary(18-24),ZIGZAG,2025-12-20
CUST-000408045,Primary(18-24),ZIGZAG,2025-12-21
CUST-000408515,Secondary(25-28),ZIGZAG,2025-12-21
CUST-000409998,Primary(18-24),ZIGZAG,2025-12-21
CUST-000410517,Primary(18-24),ZIGZAG,2025-12-22
CUST-000410623,Primary(18-24),ZIGZAG,2025-12-22
CUST-000411080,Secondary(25-28),ZIGZAG,2025-12-22
CUST-000411523,Secondary(25-28),ZIGZAG,2025-12-22
CUST-000412078,Primary(18-24),ZIGZAG,2025-12-22
CUST-000412895,Primary(18-24),ZIGZAG,2025-12-23
CUST-000413349,Primary(18-24),ZIGZAG,2025-12-23
CUST-000414720,Primary(18-24),ZIGZAG,2025-12-24
CUST-000415414,Secondary(25-28),ZIGZAG,2025-12-24
CUST-000415430,Primary(18-24),ZIGZAG,2025-12-24
CUST-000415523,Primary(18-24),ZIGZAG,2025-12-25
CUST-000415693,Secondary(25-28),ZIGZAG,2025-12-25
CUST-000415921,Secondary(25-28),ZIGZAG,2025-12-25
CUST-000415986,Secondary(25-28),ZIGZAG,2025-12-25
CUST-000416090,Secondary(25-28),ZIGZAG,2025-12-25
CUST-000416208,Secondary(25-28),ZIGZAG,2025-12-25
CUST-000416731,Primary(18-24),ZIGZAG,2025-12-25
CUST-000417151,Primary(18-24),ZIGZAG,2025-12-26
CUST-000417358,Primary(18-24),ZIGZAG,2025-12-26
CUST-000417507,Secondary(25-28),ZIGZAG,2025-12-26
CUST-000417617,Primary(18-24),ZIGZAG,2025-12-26
CUST-000417882,Primary(18-24),ZIGZAG,2025-12-26
CUST-000418178,Primary(18-24),ZIGZAG,2025-12-26
CUST-000419737,Primary(18-24),ZIGZAG,2025-12-27
CUST-000419886,Secondary(25-28),ZIGZAG,2025-12-27
CUST-000420219,Primary(18-24),ZIGZAG,2025-12-27
CUST-000421715,Primary(18-24),ZIGZAG,2025-12-28
CUST-000421828,Primary(18-24),ZIGZAG,2025-12-28
CUST-000422415,Secondary(25-28),ZIGZAG,2025-12-28
CUST-000422712,Primary(18-24),ZIGZAG,2025-12-28
CUST-000423495,Primary(18-24),ZIGZAG,2025-12-28
CUST-000423809,Secondary(25-28),ZIGZAG,2025-12-29
CUST-000424301,Secondary(25-28),ZIGZAG,2025-12-29
CUST-000424408,Primary(18-24),ZIGZAG,2025-12-29
CUST-000424800,Primary(18-24),ZIGZAG,2025-12-29
CUST-000425450,Primary(18-24),ZIGZAG,2025-12-30
CUST-000425992,Secondary(25-28),ZIGZAG,2025-12-30
CUST-000426286,Primary(18-24),ZIGZAG,2025-12-30
CUST-000427047,Primary(18-24),ZIGZAG,2025-12-31
CUST-000427878,Primary(18-24),ZIGZAG,2025-12-31
CUST-000429151,Secondary(25-28),ZIGZAG,2026-01-01
CUST-000430618,Secondary(25-28),ZIGZAG,2026-01-02
CUST-000430984,Primary(18-24),ZIGZAG,2026-01-02
CUST-000431736,Primary(18-24),ZIGZAG,2026-01-02
CUST-000432225,Secondary(25-28),ZIGZAG,2026-01-03
CUST-000432570,Primary(18-24),ZIGZAG,2026-01-03
CUST-000433019,Secondary(25-28),ZIGZAG,2026-01-03
CUST-000433811,Secondary(25-28),ZIGZAG,2026-01-03
CUST-000433931,Primary(18-24),ZIGZAG,2026-01-03
CUST-000434020,Primary(18-24),ZIGZAG,2026-01-03
CUST-000434159,Secondary(25-28),ZIGZAG,2026-01-03
CUST-000434932,Primary(18-24),ZIGZAG,2026-01-04
CUST-000435253,Primary(18-24),ZIGZAG,2026-01-04
CUST-000435448,Primary(18-24),ZIGZAG,2026-01-04
CUST-000435903,Secondary(25-28),ZIGZAG,2026-01-04
CUST-000436073,Primary(18-24),ZIGZAG,2026-01-04
CUST-000436472,Primary(18-24),ZIGZAG,2026-01-04
CUST-000436473,Secondary(25-28),ZIGZAG,2026-01-04
CUST-000437382,Primary(18-24),ZIGZAG,2026-01-05
CUST-000437417,Primary(18-24),ZIGZAG,2026-01-05
CUST-000437561,Primary(18-24),ZIGZAG,2026-01-05
CUST-000438332,Primary(18-24),ZIGZAG,2026-01-05
CUST-000438741,Primary(18-24),ZIGZAG,2026-01-06
CUST-000438975,Primary(18-24),ZIGZAG,2026-01-06
CUST-000439237,Secondary(25-28),ZIGZAG,2026-01-06
CUST-000439628,Primary(18-24),ZIGZAG,2026-01-06
CUST-000439860,Primary(18-24),ZIGZAG,2026-01-06
CUST-000439944,Secondary(25-28),ZIGZAG,2026-01-06
CUST-000441270,Primary(18-24),ZIGZAG,2026-01-07
CUST-000441531,Secondary(25-28),ZIGZAG,2026-01-07
CUST-000442964,Primary(18-24),ZIGZAG,2026-01-08
CUST-000444126,Secondary(25-28),ZIGZAG,2026-01-09
CUST-000444346,Primary(18-24),ZIGZAG,2026-01-09
CUST-000444735,Primary(18-24),ZIGZAG,2026-01-09
CUST-000445309,Secondary(25-28),ZIGZAG,2026-01-10
CUST-000445854,Primary(18-24),ZIGZAG,2026-01-10
CUST-000446354,Secondary(25-28),ZIGZAG,2026-01-10
CUST-000447252,Primary(18-24),ZIGZAG,2026-01-10
CUST-000449085,Primary(18-24),ZIGZAG,2026-01-11
CUST-000449153,Primary(18-24),ZIGZAG,2026-01-11
CUST-000449389,Primary(18-24),ZIGZAG,2026-01-11
CUST-000449742,Primary(18-24),ZIGZAG,2026-01-11
CUST-000450586,Primary(18-24),ZIGZAG,2026-01-12
CUST-000450739,Primary(18-24),ZIGZAG,2026-01-12
CUST-000451520,Primary(18-24),ZIGZAG,2026-01-12
CUST-000453118,Primary(18-24),ZIGZAG,2026-01-13
CUST-000454323,Primary(18-24),ZIGZAG,2026-01-14
CUST-000454329,Primary(18-24),ZIGZAG,2026-01-14
CUST-000455898,Primary(18-24),ZIGZAG,2026-01-15
CUST-000456062,Primary(18-24),ZIGZAG,2026-01-15
CUST-000456658,Primary(18-24),ZIGZAG,2026-01-15
CUST-000457281,Secondary(25-28),ZIGZAG,2026-01-16
CUST-000457755,Primary(18-24),ZIGZAG,2026-01-17
CUST-000458634,Secondary(25-28),ZIGZAG,2026-01-17
CUST-000460761,Secondary(25-28),ZIGZAG,2026-01-19
CUST-000461053,Primary(18-24),ZIGZAG,2026-01-20
CUST-000461478,Primary(18-24),ZIGZAG,2026-01-20
CUST-000462826,Secondary(25-28),ZIGZAG,2026-01-22
CUST-000463211,Primary(18-24),ZIGZAG,2026-01-22
CUST-000463506,Primary(18-24),ZIGZAG,2026-01-23
CUST-000464075,Primary(18-24),ZIGZAG,2026-01-24
CUST-000464435,Primary(18-24),ZIGZAG,2026-01-24
CUST-000464741,Secondary(25-28),ZIGZAG,2026-01-24
CUST-000465030,Primary(18-24),ZIGZAG,2026-01-24
CUST-000465347,Primary(18-24),ZIGZAG,2026-01-25
CUST-000465543,Primary(18-24),ZIGZAG,2026-01-25
CUST-000465743,Primary(18-24),ZIGZAG,2026-01-25
CUST-000465859,Secondary(25-28),ZIGZAG,2026-01-25
CUST-000466110,Primary(18-24),ZIGZAG,2026-01-25
CUST-000466360,Primary(18-24),ZIGZAG,2026-01-25
CUST-000466667,Primary(18-24),ZIGZAG,2026-01-26
CUST-000467071,Primary(18-24),ZIGZAG,2026-01-26
CUST-000467103,Primary(18-24),ZIGZAG,2026-01-26
CUST-000467505,Primary(18-24),ZIGZAG,2026-01-27
CUST-000468596,Secondary(25-28),ZIGZAG,2026-01-28
CUST-000469300,Secondary(25-28),ZIGZAG,2026-01-29
CUST-000469633,Secondary(25-28),ZIGZAG,2026-01-29
CUST-000469762,Secondary(25-28),ZIGZAG,2026-01-29
CUST-000470240,Primary(18-24),ZIGZAG,2026-01-30
CUST-000472335,Primary(18-24),ZIGZAG,2026-02-01
CUST-000472694,Primary(18-24),ZIGZAG,2026-02-01
CUST-000473097,Primary(18-24),ZIGZAG,2026-02-01
CUST-000473249,Primary(18-24),ZIGZAG,2026-02-02
CUST-000473315,Primary(18-24),ZIGZAG,2026-02-02
CUST-000473415,Primary(18-24),ZIGZAG,2026-02-02
CUST-000473855,Primary(18-24),ZIGZAG,2026-02-02
CUST-000474244,Secondary(25-28),ZIGZAG,2026-02-03
CUST-000474350,Secondary(25-28),ZIGZAG,2026-02-03
CUST-000474509,Primary(18-24),ZIGZAG,2026-02-03
CUST-000474702,Secondary(25-28),ZIGZAG,2026-02-03
CUST-000474886,Secondary(25-28),ZIGZAG,2026-02-04
CUST-000476336,Primary(18-24),ZIGZAG,2026-02-05
CUST-000476463,Primary(18-24),ZIGZAG,2026-02-05
CUST-000476518,Primary(18-24),ZIGZAG,2026-02-06
CUST-000477260,Secondary(25-28),ZIGZAG,2026-02-06
CUST-000477510,Secondary(25-28),ZIGZAG,2026-02-07
CUST-000477996,Primary(18-24),ZIGZAG,2026-02-07
CUST-000478686,Primary(18-24),ZIGZAG,2026-02-08
CUST-000479033,Secondary(25-28),ZIGZAG,2026-02-08
CUST-000479307,Primary(18-24),ZIGZAG,2026-02-08
CUST-000479686,Secondary(25-28),ZIGZAG,2026-02-08
CUST-000479727,Primary(18-24),ZIGZAG,2026-02-08
CUST-000480017,Primary(18-24),ZIGZAG,2026-02-09
CUST-000481467,Primary(18-24),ZIGZAG,2026-02-11
CUST-000481554,Primary(18-24),ZIGZAG,2026-02-11
CUST-000482268,Secondary(25-28),ZIGZAG,2026-02-11
CUST-000483532,Secondary(25-28),ZIGZAG,2026-02-13
CUST-000483583,Primary(18-24),ZIGZAG,2026-02-13
CUST-000483849,Primary(18-24),ZIGZAG,2026-02-13
CUST-000484650,Secondary(25-28),ZIGZAG,2026-02-14
CUST-000484991,Primary(18-24),ZIGZAG,2026-02-14
CUST-000486849,Primary(18-24),ZIGZAG,2026-02-16
CUST-000487163,Primary(18-24),ZIGZAG,2026-02-16
CUST-000487196,Primary(18-24),ZIGZAG,2026-02-17
CUST-000487679,Primary(18-24),ZIGZAG,2026-02-17
CUST-000488325,Primary(18-24),ZIGZAG,2026-02-18
CUST-000489111,Secondary(25-28),ZIGZAG,2026-02-19
CUST-000489267,Primary(18-24),ZIGZAG,2026-02-19
CUST-000489965,Primary(18-24),ZIGZAG,2026-02-20
CUST-000490441,Secondary(25-28),ZIGZAG,2026-02-20
CUST-000490464,Secondary(25-28),ZIGZAG,2026-02-20
CUST-000490849,Secondary(25-28),ZIGZAG,2026-02-21
CUST-000491713,Primary(18-24),ZIGZAG,2026-02-21
CUST-000491988,Primary(18-24),ZIGZAG,2026-02-22
CUST-000492508,Primary(18-24),ZIGZAG,2026-02-22
CUST-000493234,Primary(18-24),ZIGZAG,2026-02-23
CUST-000493416,Primary(18-24),ZIGZAG,2026-02-23
CUST-000494541,Secondary(25-28),ZIGZAG,2026-02-24
CUST-000494736,Primary(18-24),ZIGZAG,2026-02-25
CUST-000495297,Primary(18-24),ZIGZAG,2026-02-25
CUST-000495848,Primary(18-24),ZIGZAG,2026-02-26
CUST-000495872,Primary(18-24),ZIGZAG,2026-02-26
CUST-000496032,Primary(18-24),ZIGZAG,2026-02-26
CUST-000496354,Primary(18-24),ZIGZAG,2026-02-27
CUST-000496415,Secondary(25-28),ZIGZAG,2026-02-27
CUST-000498297,Primary(18-24),ZIGZAG,2026-02-28
CUST-000498570,Secondary(25-28),ZIGZAG,2026-03-01
CUST-000498710,Primary(18-24),ZIGZAG,2026-03-01
CUST-000498753,Primary(18-24),ZIGZAG,2026-03-01
CUST-000499333,Secondary(25-28),ZIGZAG,2026-03-01
CUST-000499588,Primary(18-24),ZIGZAG,2026-03-01
CUST-000499816,Primary(18-24),ZIGZAG,2026-03-01
