po_id,factory_id,order_date,expected_arrival_date,status
PO-000000661,FAC-001,2024-12-31,2025-02-21,발주
PO-000000662,FAC-001,2024-12-31,2025-02-21,발주
PO-000000663,FAC-001,2024-12-31,2025-02-21,발주
PO-000000664,FAC-001,2024-12-31,2025-02-21,발주
PO-000000665,FAC-001,2024-12-31,2025-02-21,발주
PO-000000666,FAC-001,2024-12-31,2025-02-21,발주
PO-000000667,FAC-001,2025-01-01,2025-02-22,발주
PO-000000668,FAC-001,2025-01-01,2025-02-22,발주
PO-000000669,FAC-001,2025-01-01,2025-02-22,발주
PO-000000670,FAC-001,2025-01-02,2025-02-23,발주
PO-000000671,FAC-001,2025-01-02,2025-02-23,발주
PO-000000672,FAC-001,2025-01-02,2025-02-23,발주
PO-000000673,FAC-001,2025-01-02,2025-02-23,발주
PO-000000674,FAC-001,2025-01-02,2025-02-23,발주
PO-000000675,FAC-001,2025-01-02,2025-02-23,발주
PO-000000676,FAC-001,2025-01-03,2025-02-24,발주
PO-000000677,FAC-001,2025-01-03,2025-02-24,발주
PO-000000678,FAC-001,2025-01-03,2025-02-24,발주
PO-000000679,FAC-001,2025-01-03,2025-02-24,발주
PO-000000680,FAC-001,2025-01-03,2025-02-24,발주
PO-000000681,FAC-001,2025-01-04,2025-02-25,발주
PO-000000682,FAC-001,2025-01-04,2025-02-25,발주
PO-000000683,FAC-001,2025-01-04,2025-02-25,발주
PO-000000684,FAC-001,2025-01-04,2025-02-25,발주
PO-000000685,FAC-001,2025-01-04,2025-02-25,발주
PO-000000686,FAC-001,2025-01-04,2025-02-25,발주
PO-000000687,FAC-001,2025-01-05,2025-02-26,발주
PO-000000688,FAC-001,2025-01-05,2025-02-26,발주
PO-000000689,FAC-001,2025-01-05,2025-02-26,발주
PO-000000690,FAC-001,2025-01-05,2025-02-26,발주
PO-000000691,FAC-001,2025-01-06,2025-02-27,발주
PO-000000692,FAC-001,2025-01-06,2025-02-27,발주
PO-000000693,FAC-001,2025-01-06,2025-02-27,발주
PO-000000694,FAC-001,2025-01-07,2025-02-28,발주
PO-000000695,FAC-001,2025-01-08,2025-03-01,발주
PO-000000696,FAC-001,2025-01-08,2025-03-01,발주
PO-000000697,FAC-001,2025-01-08,2025-03-01,발주
PO-000000698,FAC-001,2025-01-08,2025-03-01,발주
PO-000000699,FAC-001,2025-01-09,2025-03-02,발주
PO-000000700,FAC-001,2025-01-09,2025-03-02,발주
PO-000000701,FAC-001,2025-01-09,2025-03-02,발주
PO-000000702,FAC-001,2025-01-10,2025-03-03,발주
PO-000000703,FAC-001,2025-01-10,2025-03-03,발주
PO-000000704,FAC-001,2025-01-10,2025-03-03,발주
PO-000000705,FAC-001,2025-01-10,2025-03-03,발주
PO-000000706,FAC-001,2025-01-11,2025-03-04,발주
PO-000000707,FAC-001,2025-01-11,2025-03-04,발주
PO-000000708,FAC-001,2025-01-11,2025-03-04,발주
PO-000000709,FAC-001,2025-01-11,2025-03-04,발주
PO-000000710,FAC-001,2025-01-11,2025-03-04,발주
PO-000000711,FAC-001,2025-01-11,2025-03-04,발주
PO-000000712,FAC-001,2025-01-12,2025-03-05,발주
PO-000000713,FAC-001,2025-01-12,2025-03-05,발주
PO-000000714,FAC-001,2025-01-12,2025-03-05,발주
PO-000000715,FAC-001,2025-01-12,2025-03-05,발주
PO-000000716,FAC-001,2025-01-12,2025-03-05,발주
PO-000000717,FAC-001,2025-01-12,2025-03-05,발주
PO-000000718,FAC-001,2025-01-13,2025-03-06,발주
PO-000000719,FAC-001,2025-01-13,2025-03-06,발주
PO-000000720,FAC-001,2025-01-13,2025-03-06,발주
PO-000000721,FAC-001,2025-01-13,2025-03-06,발주
PO-000000722,FAC-001,2025-01-13,2025-03-06,발주
PO-000000723,FAC-001,2025-01-13,2025-03-06,발주
PO-000000724,FAC-001,2025-01-13,2025-03-06,발주
PO-000000725,FAC-001,2025-01-13,2025-03-06,발주
PO-000000726,FAC-001,2025-01-13,2025-03-06,발주
PO-000000727,FAC-001,2025-01-14,2025-03-07,발주
PO-000000728,FAC-001,2025-01-14,2025-03-07,발주
PO-000000729,FAC-001,2025-01-14,2025-03-07,발주
PO-000000730,FAC-001,2025-01-14,2025-03-07,발주
PO-000000731,FAC-001,2025-01-14,2025-03-07,발주
PO-000000732,FAC-001,2025-01-14,2025-03-07,발주
PO-000000733,FAC-001,2025-01-14,2025-03-07,발주
PO-000000734,FAC-001,2025-01-14,2025-03-07,발주
PO-000000735,FAC-001,2025-01-14,2025-03-07,발주
PO-000000736,FAC-001,2025-01-14,2025-03-07,발주
PO-000000737,FAC-001,2025-01-14,2025-03-07,발주
PO-000000738,FAC-001,2025-01-14,2025-03-07,발주
PO-000000739,FAC-001,2025-01-14,2025-03-07,발주
PO-000000740,FAC-001,2025-01-14,2025-03-07,발주
PO-000000741,FAC-001,2025-01-14,2025-03-07,발주
PO-000000742,FAC-001,2025-01-14,2025-03-07,발주
PO-000000743,FAC-001,2025-01-15,2025-03-08,발주
PO-000000744,FAC-001,2025-01-15,2025-03-08,발주
PO-000000745,FAC-001,2025-01-15,2025-03-08,발주
PO-000000746,FAC-001,2025-01-15,2025-03-08,발주
PO-000000747,FAC-001,2025-01-15,2025-03-08,발주
PO-000000748,FAC-001,2025-01-15,2025-03-08,발주
PO-000000749,FAC-001,2025-01-15,2025-03-08,발주
PO-000000750,FAC-001,2025-01-15,2025-03-08,발주
PO-000000751,FAC-001,2025-01-15,2025-03-08,발주
PO-000000752,FAC-001,2025-01-15,2025-03-08,발주
PO-000000753,FAC-001,2025-01-15,2025-03-08,발주
PO-000000754,FAC-001,2025-01-15,2025-03-08,발주
PO-000000755,FAC-001,2025-01-15,2025-03-08,발주
PO-000000756,FAC-001,2025-01-15,2025-03-08,발주
PO-000000757,FAC-001,2025-01-16,2025-03-09,발주
PO-000000758,FAC-001,2025-01-16,2025-03-09,발주
PO-000000759,FAC-001,2025-01-16,2025-03-09,발주
PO-000000760,FAC-001,2025-01-16,2025-03-09,발주
PO-000000761,FAC-001,2025-01-16,2025-03-09,발주
PO-000000762,FAC-001,2025-01-16,2025-03-09,발주
PO-000000763,FAC-001,2025-01-16,2025-03-09,발주
PO-000000764,FAC-001,2025-01-16,2025-03-09,발주
PO-000000765,FAC-001,2025-01-17,2025-03-10,발주
PO-000000766,FAC-001,2025-01-17,2025-03-10,발주
PO-000000767,FAC-001,2025-01-17,2025-03-10,발주
PO-000000768,FAC-001,2025-01-17,2025-03-10,발주
PO-000000769,FAC-001,2025-01-17,2025-03-10,발주
PO-000000770,FAC-001,2025-01-17,2025-03-10,발주
PO-000000771,FAC-001,2025-01-17,2025-03-10,발주
PO-000000772,FAC-001,2025-01-17,2025-03-10,발주
PO-000000773,FAC-001,2025-01-17,2025-03-10,발주
PO-000000774,FAC-001,2025-01-17,2025-03-10,발주
PO-000000775,FAC-001,2025-01-17,2025-03-10,발주
PO-000000776,FAC-001,2025-01-17,2025-03-10,발주
PO-000000777,FAC-001,2025-01-17,2025-03-10,발주
PO-000000778,FAC-001,2025-01-18,2025-03-11,발주
PO-000000779,FAC-001,2025-01-18,2025-03-11,발주
PO-000000780,FAC-001,2025-01-18,2025-03-11,발주
PO-000000781,FAC-001,2025-01-19,2025-03-12,발주
PO-000000782,FAC-001,2025-01-19,2025-03-12,발주
PO-000000783,FAC-001,2025-01-19,2025-03-12,발주
PO-000000784,FAC-001,2025-01-19,2025-03-12,발주
PO-000000785,FAC-001,2025-01-20,2025-03-13,발주
PO-000000786,FAC-001,2025-01-20,2025-03-13,발주
PO-000000787,FAC-001,2025-01-20,2025-03-13,발주
PO-000000788,FAC-001,2025-01-20,2025-03-13,발주
PO-000000789,FAC-001,2025-01-21,2025-03-14,발주
PO-000000790,FAC-001,2025-01-21,2025-03-14,발주
PO-000000791,FAC-001,2025-01-21,2025-03-14,발주
PO-000000792,FAC-001,2025-01-21,2025-03-14,발주
PO-000000793,FAC-001,2025-01-21,2025-03-14,발주
PO-000000794,FAC-001,2025-01-21,2025-03-14,발주
PO-000000795,FAC-001,2025-01-21,2025-03-14,발주
PO-000000796,FAC-001,2025-01-21,2025-03-14,발주
PO-000000797,FAC-001,2025-01-21,2025-03-14,발주
PO-000000798,FAC-001,2025-01-21,2025-03-14,발주
PO-000000799,FAC-001,2025-01-23,2025-03-16,발주
PO-000000800,FAC-001,2025-01-24,2025-03-17,발주
PO-000000801,FAC-001,2025-01-24,2025-03-17,발주
PO-000000802,FAC-001,2025-01-24,2025-03-17,발주
PO-000000803,FAC-001,2025-01-26,2025-03-19,발주
PO-000000804,FAC-001,2025-01-27,2025-03-20,발주
PO-000000805,FAC-001,2025-01-29,2025-03-22,발주
PO-000000806,FAC-001,2025-01-30,2025-03-23,발주
PO-000000807,FAC-001,2025-02-01,2025-03-25,발주
PO-000000808,FAC-001,2025-02-05,2025-03-29,발주
PO-000000809,FAC-001,2025-02-09,2025-04-02,발주
PO-000000810,FAC-001,2025-02-19,2025-04-12,발주
PO-000000811,FAC-001,2025-02-23,2025-04-16,발주
PO-000000812,FAC-001,2025-02-24,2025-04-17,발주
PO-000000813,FAC-001,2025-03-01,2025-04-22,발주
PO-000000814,FAC-001,2025-03-01,2025-04-22,발주
PO-000000815,FAC-001,2025-03-01,2025-04-22,발주
PO-000000816,FAC-001,2025-03-01,2025-04-22,발주
PO-000000817,FAC-001,2025-03-01,2025-04-22,발주
PO-000000818,FAC-001,2025-03-01,2025-04-22,발주
PO-000000819,FAC-001,2025-03-01,2025-04-22,발주
PO-000000820,FAC-001,2025-03-01,2025-04-22,발주
PO-000000821,FAC-001,2025-03-01,2025-04-22,발주
PO-000000822,FAC-001,2025-03-01,2025-04-22,발주
PO-000000823,FAC-001,2025-03-02,2025-04-23,발주
PO-000000824,FAC-001,2025-03-02,2025-04-23,발주
PO-000000825,FAC-001,2025-03-02,2025-04-23,발주
PO-000000826,FAC-001,2025-03-02,2025-04-23,발주
PO-000000827,FAC-001,2025-03-02,2025-04-23,발주
PO-000000828,FAC-001,2025-03-02,2025-04-23,발주
PO-000000829,FAC-001,2025-03-03,2025-04-24,발주
PO-000000830,FAC-001,2025-03-03,2025-04-24,발주
PO-000000831,FAC-001,2025-03-04,2025-04-25,발주
PO-000000832,FAC-001,2025-03-04,2025-04-25,발주
PO-000000833,FAC-001,2025-03-04,2025-04-25,발주
PO-000000834,FAC-001,2025-03-04,2025-04-25,발주
PO-000000835,FAC-001,2025-03-04,2025-04-25,발주
PO-000000836,FAC-001,2025-03-05,2025-04-26,발주
PO-000000837,FAC-001,2025-03-05,2025-04-26,발주
PO-000000838,FAC-001,2025-03-05,2025-04-26,발주
PO-000000839,FAC-001,2025-03-06,2025-04-27,발주
PO-000000840,FAC-001,2025-03-06,2025-04-27,발주
PO-000000841,FAC-001,2025-03-06,2025-04-27,발주
PO-000000842,FAC-001,2025-03-07,2025-04-28,발주
PO-000000843,FAC-001,2025-03-07,2025-04-28,발주
PO-000000844,FAC-001,2025-03-07,2025-04-28,발주
PO-000000845,FAC-001,2025-03-07,2025-04-28,발주
PO-000000846,FAC-001,2025-03-07,2025-04-28,발주
PO-000000847,FAC-001,2025-03-08,2025-04-29,발주
PO-000000848,FAC-001,2025-03-08,2025-04-29,발주
PO-000000849,FAC-001,2025-03-08,2025-04-29,발주
PO-000000850,FAC-001,2025-03-08,2025-04-29,발주
PO-000000851,FAC-001,2025-03-08,2025-04-29,발주
PO-000000852,FAC-001,2025-03-08,2025-04-29,발주
PO-000000853,FAC-001,2025-03-08,2025-04-29,발주
PO-000000854,FAC-001,2025-03-08,2025-04-29,발주
PO-000000855,FAC-001,2025-03-08,2025-04-29,발주
PO-000000856,FAC-001,2025-03-08,2025-04-29,발주
PO-000000857,FAC-001,2025-03-08,2025-04-29,발주
PO-000000858,FAC-001,2025-03-08,2025-04-29,발주
PO-000000859,FAC-001,2025-03-08,2025-04-29,발주
PO-000000860,FAC-001,2025-03-08,2025-04-29,발주
PO-000000861,FAC-001,2025-03-08,2025-04-29,발주
PO-000000862,FAC-001,2025-03-08,2025-04-29,발주
PO-000000863,FAC-001,2025-03-08,2025-04-29,발주
PO-000000864,FAC-001,2025-03-08,2025-04-29,발주
PO-000000865,FAC-001,2025-03-08,2025-04-29,발주
PO-000000866,FAC-001,2025-03-09,2025-04-30,발주
PO-000000867,FAC-001,2025-03-09,2025-04-30,발주
PO-000000868,FAC-001,2025-03-09,2025-04-30,발주
PO-000000869,FAC-001,2025-03-09,2025-04-30,발주
PO-000000870,FAC-001,2025-03-09,2025-04-30,발주
PO-000000871,FAC-001,2025-03-09,2025-04-30,발주
PO-000000872,FAC-001,2025-03-09,2025-04-30,발주
PO-000000873,FAC-001,2025-03-09,2025-04-30,발주
PO-000000874,FAC-001,2025-03-09,2025-04-30,발주
PO-000000875,FAC-001,2025-03-09,2025-04-30,발주
PO-000000876,FAC-001,2025-03-09,2025-04-30,발주
PO-000000877,FAC-001,2025-03-09,2025-04-30,발주
PO-000000878,FAC-001,2025-03-09,2025-04-30,발주
PO-000000879,FAC-001,2025-03-09,2025-04-30,발주
PO-000000880,FAC-001,2025-03-09,2025-04-30,발주
PO-000000881,FAC-001,2025-03-09,2025-04-30,발주
PO-000000882,FAC-001,2025-03-09,2025-04-30,발주
PO-000000883,FAC-001,2025-03-09,2025-04-30,발주
PO-000000884,FAC-001,2025-03-10,2025-05-01,발주
PO-000000885,FAC-001,2025-03-10,2025-05-01,발주
PO-000000886,FAC-001,2025-03-10,2025-05-01,발주
PO-000000887,FAC-001,2025-03-10,2025-05-01,발주
PO-000000888,FAC-001,2025-03-10,2025-05-01,발주
PO-000000889,FAC-001,2025-03-10,2025-05-01,발주
PO-000000890,FAC-001,2025-03-10,2025-05-01,발주
PO-000000891,FAC-001,2025-03-10,2025-05-01,발주
PO-000000892,FAC-001,2025-03-10,2025-05-01,발주
PO-000000893,FAC-001,2025-03-10,2025-05-01,발주
PO-000000894,FAC-001,2025-03-10,2025-05-01,발주
PO-000000895,FAC-001,2025-03-10,2025-05-01,발주
PO-000000896,FAC-001,2025-03-10,2025-05-01,발주
PO-000000897,FAC-001,2025-03-11,2025-05-02,발주
PO-000000898,FAC-001,2025-03-11,2025-05-02,발주
PO-000000899,FAC-001,2025-03-11,2025-05-02,발주
PO-000000900,FAC-001,2025-03-11,2025-05-02,발주
PO-000000901,FAC-001,2025-03-11,2025-05-02,발주
PO-000000902,FAC-001,2025-03-11,2025-05-02,발주
PO-000000903,FAC-001,2025-03-11,2025-05-02,발주
PO-000000904,FAC-001,2025-03-11,2025-05-02,발주
PO-000000905,FAC-001,2025-03-11,2025-05-02,발주
PO-000000906,FAC-001,2025-03-12,2025-05-03,발주
PO-000000907,FAC-001,2025-03-12,2025-05-03,발주
PO-000000908,FAC-001,2025-03-12,2025-05-03,발주
PO-000000909,FAC-001,2025-03-12,2025-05-03,발주
PO-000000910,FAC-001,2025-03-12,2025-05-03,발주
PO-000000911,FAC-001,2025-03-12,2025-05-03,발주
PO-000000912,FAC-001,2025-03-12,2025-05-03,발주
PO-000000913,FAC-001,2025-03-12,2025-05-03,발주
PO-000000914,FAC-001,2025-03-12,2025-05-03,발주
PO-000000915,FAC-001,2025-03-12,2025-05-03,발주
PO-000000916,FAC-001,2025-03-13,2025-05-04,발주
PO-000000917,FAC-001,2025-03-13,2025-05-04,발주
PO-000000918,FAC-001,2025-03-13,2025-05-04,발주
PO-000000919,FAC-001,2025-03-13,2025-05-04,발주
PO-000000920,FAC-001,2025-03-13,2025-05-04,발주
PO-000000921,FAC-001,2025-03-13,2025-05-04,발주
PO-000000922,FAC-001,2025-03-14,2025-05-05,발주
PO-000000923,FAC-001,2025-03-14,2025-05-05,발주
PO-000000924,FAC-001,2025-03-14,2025-05-05,발주
PO-000000925,FAC-001,2025-03-14,2025-05-05,발주
PO-000000926,FAC-001,2025-03-14,2025-05-05,발주
PO-000000927,FAC-001,2025-03-14,2025-05-05,발주
PO-000000928,FAC-001,2025-03-14,2025-05-05,발주
PO-000000929,FAC-001,2025-03-14,2025-05-05,발주
PO-000000930,FAC-001,2025-03-15,2025-05-06,발주
PO-000000931,FAC-001,2025-03-15,2025-05-06,발주
PO-000000932,FAC-001,2025-03-15,2025-05-06,발주
PO-000000933,FAC-001,2025-03-16,2025-05-07,발주
PO-000000934,FAC-001,2025-03-16,2025-05-07,발주
PO-000000935,FAC-001,2025-03-16,2025-05-07,발주
PO-000000936,FAC-001,2025-03-16,2025-05-07,발주
PO-000000937,FAC-001,2025-03-16,2025-05-07,발주
PO-000000938,FAC-001,2025-03-17,2025-05-08,발주
PO-000000939,FAC-001,2025-03-17,2025-05-08,발주
PO-000000940,FAC-001,2025-03-17,2025-05-08,발주
PO-000000941,FAC-001,2025-03-17,2025-05-08,발주
PO-000000942,FAC-001,2025-03-17,2025-05-08,발주
PO-000000943,FAC-001,2025-03-17,2025-05-08,발주
PO-000000944,FAC-001,2025-03-18,2025-05-09,발주
PO-000000945,FAC-001,2025-03-18,2025-05-09,발주
PO-000000946,FAC-001,2025-03-18,2025-05-09,발주
PO-000000947,FAC-001,2025-03-18,2025-05-09,발주
PO-000000948,FAC-001,2025-03-18,2025-05-09,발주
PO-000000949,FAC-001,2025-03-18,2025-05-09,발주
PO-000000950,FAC-001,2025-03-19,2025-05-10,발주
PO-000000951,FAC-001,2025-03-19,2025-05-10,발주
PO-000000952,FAC-001,2025-03-19,2025-05-10,발주
PO-000000953,FAC-001,2025-03-19,2025-05-10,발주
PO-000000954,FAC-001,2025-03-19,2025-05-10,발주
PO-000000955,FAC-001,2025-03-20,2025-05-11,발주
PO-000000956,FAC-001,2025-03-20,2025-05-11,발주
PO-000000957,FAC-001,2025-03-20,2025-05-11,발주
PO-000000958,FAC-001,2025-03-20,2025-05-11,발주
PO-000000959,FAC-001,2025-03-20,2025-05-11,발주
PO-000000960,FAC-001,2025-03-20,2025-05-11,발주
PO-000000961,FAC-001,2025-03-20,2025-05-11,발주
PO-000000962,FAC-001,2025-03-20,2025-05-11,발주
PO-000000963,FAC-001,2025-03-21,2025-05-12,발주
PO-000000964,FAC-001,2025-03-21,2025-05-12,발주
PO-000000965,FAC-001,2025-03-22,2025-05-13,발주
PO-000000966,FAC-001,2025-03-22,2025-05-13,발주
PO-000000967,FAC-001,2025-03-22,2025-05-13,발주
PO-000000968,FAC-001,2025-03-22,2025-05-13,발주
PO-000000969,FAC-001,2025-03-25,2025-05-16,발주
PO-000000970,FAC-001,2025-03-25,2025-05-16,발주
PO-000000971,FAC-001,2025-03-25,2025-05-16,발주
PO-000000972,FAC-001,2025-03-25,2025-05-16,발주
PO-000000973,FAC-001,2025-03-26,2025-05-17,발주
PO-000000974,FAC-001,2025-03-27,2025-05-18,발주
PO-000000975,FAC-001,2025-03-27,2025-05-18,발주
PO-000000976,FAC-001,2025-03-28,2025-05-19,발주
PO-000000977,FAC-001,2025-03-28,2025-05-19,발주
PO-000000978,FAC-001,2025-03-28,2025-05-19,발주
PO-000000979,FAC-001,2025-03-28,2025-05-19,발주
PO-000000980,FAC-001,2025-03-28,2025-05-19,발주
PO-000000981,FAC-001,2025-03-28,2025-05-19,발주
PO-000000982,FAC-001,2025-03-28,2025-05-19,발주
PO-000000983,FAC-001,2025-03-28,2025-05-19,발주
PO-000000984,FAC-001,2025-03-29,2025-05-20,발주
PO-000000985,FAC-001,2025-03-30,2025-05-21,발주
PO-000000986,FAC-001,2025-03-30,2025-05-21,발주
PO-000000987,FAC-001,2025-03-30,2025-05-21,발주
PO-000000988,FAC-001,2025-03-30,2025-05-21,발주
PO-000000989,FAC-001,2025-03-31,2025-05-22,발주
PO-000000990,FAC-001,2025-03-31,2025-05-22,발주
PO-000000991,FAC-001,2025-03-31,2025-05-22,발주
PO-000000992,FAC-001,2025-04-01,2025-05-23,발주
PO-000000993,FAC-001,2025-04-01,2025-05-23,발주
PO-000000994,FAC-001,2025-04-01,2025-05-23,발주
PO-000000995,FAC-001,2025-04-02,2025-05-24,발주
PO-000000996,FAC-001,2025-04-02,2025-05-24,발주
PO-000000997,FAC-001,2025-04-03,2025-05-25,발주
PO-000000998,FAC-001,2025-04-04,2025-05-26,발주
PO-000000999,FAC-001,2025-04-04,2025-05-26,발주
PO-000001000,FAC-001,2025-04-05,2025-05-27,발주
PO-000001001,FAC-001,2025-04-05,2025-05-27,발주
PO-000001002,FAC-001,2025-04-05,2025-05-27,발주
PO-000001003,FAC-001,2025-04-05,2025-05-27,발주
PO-000001004,FAC-001,2025-04-05,2025-05-27,발주
PO-000001005,FAC-001,2025-04-06,2025-05-28,발주
PO-000001006,FAC-001,2025-04-06,2025-05-28,발주
PO-000001007,FAC-001,2025-04-06,2025-05-28,발주
PO-000001008,FAC-001,2025-04-07,2025-05-29,발주
PO-000001009,FAC-001,2025-04-07,2025-05-29,발주
PO-000001010,FAC-001,2025-04-07,2025-05-29,발주
PO-000001011,FAC-001,2025-04-07,2025-05-29,발주
PO-000001012,FAC-001,2025-04-08,2025-05-30,발주
PO-000001013,FAC-001,2025-04-09,2025-05-31,발주
PO-000001014,FAC-001,2025-04-09,2025-05-31,발주
PO-000001015,FAC-001,2025-04-09,2025-05-31,발주
PO-000001016,FAC-001,2025-04-09,2025-05-31,발주
PO-000001017,FAC-001,2025-04-09,2025-05-31,발주
PO-000001018,FAC-001,2025-04-10,2025-06-01,발주
PO-000001019,FAC-001,2025-04-10,2025-06-01,발주
PO-000001020,FAC-001,2025-04-10,2025-06-01,발주
PO-000001021,FAC-001,2025-04-10,2025-06-01,발주
PO-000001022,FAC-001,2025-04-10,2025-06-01,발주
PO-000001023,FAC-001,2025-04-11,2025-06-02,발주
PO-000001024,FAC-001,2025-04-12,2025-06-03,발주
PO-000001025,FAC-001,2025-04-12,2025-06-03,발주
PO-000001026,FAC-001,2025-04-12,2025-06-03,발주
PO-000001027,FAC-001,2025-04-12,2025-06-03,발주
PO-000001028,FAC-001,2025-04-12,2025-06-03,발주
PO-000001029,FAC-001,2025-04-12,2025-06-03,발주
PO-000001030,FAC-001,2025-04-12,2025-06-03,발주
PO-000001031,FAC-001,2025-04-12,2025-06-03,발주
PO-000001032,FAC-001,2025-04-13,2025-06-04,발주
PO-000001033,FAC-001,2025-04-13,2025-06-04,발주
PO-000001034,FAC-001,2025-04-13,2025-06-04,발주
PO-000001035,FAC-001,2025-04-13,2025-06-04,발주
PO-000001036,FAC-001,2025-04-13,2025-06-04,발주
PO-000001037,FAC-001,2025-04-13,2025-06-04,발주
PO-000001038,FAC-001,2025-04-13,2025-06-04,발주
PO-000001039,FAC-001,2025-04-13,2025-06-04,발주
PO-000001040,FAC-001,2025-04-13,2025-06-04,발주
PO-000001041,FAC-001,2025-04-16,2025-06-07,발주
PO-000001042,FAC-001,2025-04-16,2025-06-07,발주
PO-000001043,FAC-001,2025-04-17,2025-06-08,발주
PO-000001044,FAC-001,2025-04-17,2025-06-08,발주
PO-000001045,FAC-001,2025-04-18,2025-06-09,발주
PO-000001046,FAC-001,2025-04-19,2025-06-10,발주
PO-000001047,FAC-001,2025-04-19,2025-06-10,발주
PO-000001048,FAC-001,2025-04-19,2025-06-10,발주
PO-000001049,FAC-001,2025-04-20,2025-06-11,발주
PO-000001050,FAC-001,2025-04-20,2025-06-11,발주
PO-000001051,FAC-001,2025-04-20,2025-06-11,발주
PO-000001052,FAC-001,2025-04-20,2025-06-11,발주
PO-000001053,FAC-001,2025-04-23,2025-06-14,발주
PO-000001054,FAC-001,2025-04-23,2025-06-14,발주
PO-000001055,FAC-001,2025-04-24,2025-06-15,발주
PO-000001056,FAC-001,2025-04-25,2025-06-16,발주
PO-000001057,FAC-001,2025-04-25,2025-06-16,발주
PO-000001058,FAC-001,2025-04-26,2025-06-17,발주
PO-000001059,FAC-001,2025-04-27,2025-06-18,발주
PO-000001060,FAC-001,2025-04-28,2025-06-19,발주
PO-000001061,FAC-001,2025-05-02,2025-06-23,발주
PO-000001062,FAC-001,2025-05-03,2025-06-24,발주
PO-000001063,FAC-001,2025-05-03,2025-06-24,발주
PO-000001064,FAC-001,2025-05-04,2025-06-25,발주
PO-000001065,FAC-001,2025-05-05,2025-06-26,발주
PO-000001066,FAC-001,2025-05-05,2025-06-26,발주
PO-000001067,FAC-001,2025-05-05,2025-06-26,발주
PO-000001068,FAC-001,2025-05-05,2025-06-26,발주
PO-000001069,FAC-001,2025-05-06,2025-06-27,발주
PO-000001070,FAC-001,2025-05-06,2025-06-27,발주
PO-000001071,FAC-001,2025-05-06,2025-06-27,발주
PO-000001072,FAC-001,2025-05-07,2025-06-28,발주
PO-000001073,FAC-001,2025-05-07,2025-06-28,발주
PO-000001074,FAC-001,2025-05-07,2025-06-28,발주
PO-000001075,FAC-001,2025-05-07,2025-06-28,발주
PO-000001076,FAC-001,2025-05-08,2025-06-29,발주
PO-000001077,FAC-001,2025-05-08,2025-06-29,발주
PO-000001078,FAC-001,2025-05-09,2025-06-30,발주
PO-000001079,FAC-001,2025-05-09,2025-06-30,발주
PO-000001080,FAC-001,2025-05-09,2025-06-30,발주
PO-000001081,FAC-001,2025-05-09,2025-06-30,발주
PO-000001082,FAC-001,2025-05-10,2025-07-01,발주
PO-000001083,FAC-001,2025-05-10,2025-07-01,발주
PO-000001084,FAC-001,2025-05-10,2025-07-01,발주
PO-000001085,FAC-001,2025-05-10,2025-07-01,발주
PO-000001086,FAC-001,2025-05-10,2025-07-01,발주
PO-000001087,FAC-001,2025-05-10,2025-07-01,발주
PO-000001088,FAC-001,2025-05-11,2025-07-02,발주
PO-000001089,FAC-001,2025-05-11,2025-07-02,발주
PO-000001090,FAC-001,2025-05-11,2025-07-02,발주
PO-000001091,FAC-001,2025-05-11,2025-07-02,발주
PO-000001092,FAC-001,2025-05-11,2025-07-02,발주
PO-000001093,FAC-001,2025-05-12,2025-07-03,발주
PO-000001094,FAC-001,2025-05-12,2025-07-03,발주
PO-000001095,FAC-001,2025-05-13,2025-07-04,발주
PO-000001096,FAC-001,2025-05-13,2025-07-04,발주
PO-000001097,FAC-001,2025-05-14,2025-07-05,발주
PO-000001098,FAC-001,2025-05-14,2025-07-05,발주
PO-000001099,FAC-001,2025-05-14,2025-07-05,발주
PO-000001100,FAC-001,2025-05-14,2025-07-05,발주
PO-000001101,FAC-001,2025-05-14,2025-07-05,발주
PO-000001102,FAC-001,2025-05-14,2025-07-05,발주
PO-000001103,FAC-001,2025-05-15,2025-07-06,발주
PO-000001104,FAC-001,2025-05-15,2025-07-06,발주
PO-000001105,FAC-001,2025-05-15,2025-07-06,발주
PO-000001106,FAC-001,2025-05-15,2025-07-06,발주
PO-000001107,FAC-001,2025-05-15,2025-07-06,발주
PO-000001108,FAC-001,2025-05-15,2025-07-06,발주
PO-000001109,FAC-001,2025-05-15,2025-07-06,발주
PO-000001110,FAC-001,2025-05-15,2025-07-06,발주
PO-000001111,FAC-001,2025-05-16,2025-07-07,발주
PO-000001112,FAC-001,2025-05-16,2025-07-07,발주
PO-000001113,FAC-001,2025-05-16,2025-07-07,발주
PO-000001114,FAC-001,2025-05-17,2025-07-08,발주
PO-000001115,FAC-001,2025-05-17,2025-07-08,발주
PO-000001116,FAC-001,2025-05-17,2025-07-08,발주
PO-000001117,FAC-001,2025-05-17,2025-07-08,발주
PO-000001118,FAC-001,2025-05-17,2025-07-08,발주
PO-000001119,FAC-001,2025-05-17,2025-07-08,발주
PO-000001120,FAC-001,2025-05-18,2025-07-09,발주
PO-000001121,FAC-001,2025-05-18,2025-07-09,발주
PO-000001122,FAC-001,2025-05-18,2025-07-09,발주
PO-000001123,FAC-001,2025-05-18,2025-07-09,발주
PO-000001124,FAC-001,2025-05-18,2025-07-09,발주
PO-000001125,FAC-001,2025-05-18,2025-07-09,발주
