sku_code,location_id,available_qty,reserved_qty,defective_qty,pending_return_qty,safety_stock,reorder_point,last_updated
NQ-TOP-003-3XL-NVY,STORE-02,4,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-3XL-NVY,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-BLK,HUB,1006,0,0,1,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-BLK,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-BLK,STORE-02,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-BLK,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-BLK,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-WHT,HUB,652,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-WHT,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-WHT,STORE-02,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-WHT,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-WHT,STORE-04,5,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-GRY,HUB,909,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-GRY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-GRY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-GRY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-GRY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-NVY,HUB,932,0,0,2,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-NVY,STORE-01,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-NVY,STORE-02,6,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-NVY,STORE-03,0,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-003-4XL-NVY,STORE-04,3,0,0,0,240,480,2026-08-20T00:00:00
NQ-TOP-004-XS-BLK,HUB,187,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-BLK,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-BLK,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-WHT,HUB,243,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-WHT,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-WHT,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-GRY,HUB,182,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-GRY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-GRY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-NVY,HUB,230,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-NVY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XS-NVY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-BLK,HUB,22,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-BLK,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-BLK,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-WHT,HUB,224,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-WHT,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-WHT,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-GRY,HUB,139,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-GRY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-NVY,HUB,50,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-NVY,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-S-NVY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-BLK,HUB,127,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-BLK,STORE-02,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-BLK,STORE-04,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-WHT,HUB,265,0,0,3,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-WHT,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-WHT,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-GRY,HUB,142,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-GRY,STORE-02,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-GRY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-NVY,HUB,320,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-NVY,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-M-NVY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-BLK,HUB,240,0,0,4,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-BLK,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-BLK,STORE-04,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-WHT,HUB,253,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-WHT,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-WHT,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-GRY,HUB,280,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-GRY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-NVY,HUB,133,0,0,4,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-NVY,STORE-02,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-L-NVY,STORE-04,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-BLK,HUB,193,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-BLK,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-BLK,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-WHT,HUB,59,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-WHT,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-WHT,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-GRY,HUB,113,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-GRY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-GRY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-NVY,HUB,234,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-NVY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-XL-NVY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-BLK,HUB,187,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-BLK,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-BLK,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-WHT,HUB,100,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-WHT,STORE-02,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-WHT,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-GRY,HUB,159,0,0,4,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-GRY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-NVY,HUB,118,0,0,5,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-NVY,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-2XL-NVY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-BLK,HUB,167,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-BLK,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-BLK,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-WHT,HUB,139,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-WHT,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-WHT,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-GRY,HUB,127,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-GRY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-GRY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-NVY,HUB,136,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-NVY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-3XL-NVY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-BLK,HUB,193,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-BLK,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-BLK,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-WHT,HUB,222,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-WHT,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-WHT,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-GRY,HUB,285,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-GRY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-NVY,HUB,286,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-NVY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-004-4XL-NVY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-BLK,HUB,219,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-BLK,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-BLK,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-WHT,HUB,181,0,0,3,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-WHT,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-WHT,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-GRY,HUB,229,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-GRY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-NVY,HUB,173,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-NVY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XS-NVY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-BLK,HUB,144,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-BLK,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-BLK,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-WHT,HUB,91,0,0,3,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-WHT,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-WHT,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-GRY,HUB,116,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-GRY,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-GRY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-NVY,HUB,44,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-NVY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-S-NVY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-BLK,HUB,278,0,0,3,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-BLK,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-BLK,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-WHT,HUB,177,0,0,4,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-WHT,STORE-02,1,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-WHT,STORE-04,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-GRY,HUB,236,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-GRY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-NVY,HUB,120,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-NVY,STORE-02,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-M-NVY,STORE-04,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-BLK,HUB,205,0,0,4,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-BLK,STORE-02,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-BLK,STORE-04,2,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-WHT,HUB,166,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-WHT,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-WHT,STORE-04,1,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-GRY,HUB,140,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-GRY,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-GRY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-NVY,HUB,140,0,0,3,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-NVY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-L-NVY,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-BLK,HUB,193,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-BLK,STORE-02,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-BLK,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-WHT,HUB,138,0,0,1,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-WHT,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-WHT,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-GRY,HUB,172,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-GRY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-GRY,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-GRY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-GRY,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-NVY,HUB,181,0,0,3,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-NVY,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-NVY,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-NVY,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-XL-NVY,STORE-04,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-BLK,HUB,184,0,0,2,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-BLK,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-BLK,STORE-02,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-BLK,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-BLK,STORE-04,5,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-WHT,HUB,137,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-WHT,STORE-01,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-WHT,STORE-02,3,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-WHT,STORE-03,0,0,0,0,72,144,2026-08-20T00:00:00
NQ-TOP-005-2XL-WHT,STORE-04,4,0,0,0,72,144,2026-08-20T00:00:00
